PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
24	-0.106107535812401	0.01125880915618	-0.125446712388805	-0.0866877516389153	0.516368261237667	0.183046094776425	0.000211618161816182	HGDP1KG	q1	eurasia-long	even	odd	pruneall
25	0.0145839458626204	0.000212691476923843	-0.00501755839030733	0.0341742472805626	0.516580952714591	0.183046094776425	0.000210910091009101	HGDP1KG	q1	eurasia-long	even	odd	pruneall
26	-0.0119146924993738	0.000141959897354634	-0.0315074046148878	0.00768717267901819	0.516722912611946	0.183046094776425	0.00021020602060206	HGDP1KG	q1	eurasia-long	even	odd	pruneall
27	0.000720031471528761	5.18445319991873e-07	-0.0188803049820597	0.020319814706872	0.516723431057266	0.183046094776425	0.00020966896689669	HGDP1KG	q1	eurasia-long	even	odd	pruneall
28	-0.00279226423830728	7.79673957652974e-06	-0.0223911088069667	0.0168087256814157	0.516731227796842	0.183046094776425	0.000209138913891389	HGDP1KG	q1	eurasia-long	even	odd	pruneall
29	-0.0532914599504798	0.00283997970365359	-0.0728154730008485	-0.033726617952084	0.519571207500496	0.183046094776425	0.000208864886488649	HGDP1KG	q1	eurasia-long	even	odd	pruneall
30	-0.0810659018102111	0.00657168043630279	-0.100506277654088	-0.0615636501286465	0.526142887936799	0.183046094776425	0.000208318831883188	HGDP1KG	q1	eurasia-long	even	odd	pruneall
31	-0.0455736547215341	0.00207695800467761	-0.0651155604561688	-0.0259968062840234	0.528219845941476	0.183046094776425	0.000207500750075008	HGDP1KG	q1	eurasia-long	even	odd	pruneall
32	0.0300604114007453	0.000903628333582059	0.0104665081204278	0.0496312393631511	0.529123474275059	0.183046094776425	0.000207126712671267	HGDP1KG	q1	eurasia-long	even	odd	pruneall
33	-0.00167605386535195	2.80915655956122e-06	-0.0212754249533212	0.0179246049739055	0.529126283431618	0.183046094776425	0.000206561656165617	HGDP1KG	q1	eurasia-long	even	odd	pruneall
34	-0.0246416672681112	0.000607211765752305	-0.0442203797818121	-0.00504403342519504	0.52973349519737	0.183046094776425	0.000206036603660366	HGDP1KG	q1	eurasia-long	even	odd	pruneall
35	-0.0342805665586664	0.00117515724358316	-0.0538444583882059	-0.0146903670362495	0.530908652440954	0.183046094776425	0.000205667566756676	HGDP1KG	q1	eurasia-long	even	odd	pruneall
36	0.010060011867242	0.000101203838769049	-0.00954193958530352	0.0296542347381993	0.531009856279723	0.183046094776425	0.000205170517051705	HGDP1KG	q1	eurasia-long	even	odd	pruneall
37	0.00434108237503842	1.88449961868692e-05	-0.0152602860564389	0.0239391155051115	0.531028701275909	0.183046094776425	0.000205120512051205	HGDP1KG	q1	eurasia-long	even	odd	pruneall
38	0.0127801556134986	0.000163332377505241	-0.00682162315027674	0.0323721166611701	0.531192033653415	0.183046094776425	0.000204958495849585	HGDP1KG	q1	eurasia-long	even	odd	pruneall
39	0.0194808374817068	0.000379503028988674	-0.000119278063859452	0.0390659910813822	0.531571536682403	0.183046094776425	0.000204526452645265	HGDP1KG	q1	eurasia-long	even	odd	pruneall
40	0.0111881803666446	0.000125175379916572	-0.00841373467594151	0.0307815003207035	0.53169671206232	0.183046094776425	0.000204372437243724	HGDP1KG	q1	eurasia-long	even	odd	pruneall
1	-0.813467976274845	0.661730148424692	-0.81999403733668	-0.806730440029187	0.661730148424692	0.156939444342237	0.000622082208220822	HGDP1KG	q1	eur-lat	even	odd	pruneall
2	0.0124539158259451	0.000155100019399726	-0.00714789896132031	0.0320461634357833	0.661885248444091	0.156939444342237	0.000552171217121712	HGDP1KG	q1	eur-lat	even	odd	pruneall
3	-0.0778033780925537	0.00605336564261286	-0.0972551387097516	-0.0582922008787481	0.667938614086704	0.156939444342237	0.000416875687568757	HGDP1KG	q1	eur-lat	even	odd	pruneall
4	-0.0615203570584346	0.00378475433259729	-0.0810227295854551	-0.0419708957010539	0.671723368419301	0.156939444342237	0.000326151615161516	HGDP1KG	q1	eur-lat	even	odd	pruneall
5	0.0230110569592619	0.000529508742382397	0.00341252606893443	0.042591917226128	0.672252877161684	0.156939444342237	0.00030992299229923	HGDP1KG	q1	eur-lat	even	odd	pruneall
6	0.00812493291954228	6.60145349470619e-05	-0.0114769647806638	0.0277205884386401	0.672318891696631	0.156939444342237	0.000274748474847485	HGDP1KG	q1	eur-lat	even	odd	pruneall
