#FID	IID	POP
2650436	2650436	Afr
1394255	1394255	Afr
3242478	3242478	Afr
4309807	4309807	Afr
4455256	4455256	Afr
3789366	3789366	Afr
1465464	1465464	Afr
5787249	5787249	Afr
4385732	4385732	Afr
5300903	5300903	Afr
5422159	5422159	Afr
3635425	3635425	Afr
1114094	1114094	Afr
4474864	4474864	Afr
2811940	2811940	Afr
3370926	3370926	Afr
2743432	2743432	Afr
2220098	2220098	Afr
3673343	3673343	Afr
5825132	5825132	Afr
5515573	5515573	Afr
1724205	1724205	Afr
5765952	5765952	Afr
5551334	5551334	Afr
2037655	2037655	Afr
3930518	3930518	Afr
5533017	5533017	Afr
5388934	5388934	Afr
2437644	2437644	Afr
2156205	2156205	Afr
4352641	4352641	Afr
5609370	5609370	Afr
4403839	4403839	Afr
2814555	2814555	Afr
1526420	1526420	Afr
2334838	2334838	Afr
1813269	1813269	Afr
3429195	3429195	Afr
4598337	4598337	Afr
5427053	5427053	Afr
4459367	4459367	Afr
5159922	5159922	Afr
2306886	2306886	Afr
1588622	1588622	Afr
4573910	4573910	Afr
5304034	5304034	Afr
4748042	4748042	Afr
2301878	2301878	Afr
3020302	3020302	Afr
2740043	2740043	Afr
4041975	4041975	Afr
1551276	1551276	Afr
3140964	3140964	Afr
1145223	1145223	Afr
2517130	2517130	Afr
1625117	1625117	Afr
2954824	2954824	Afr
4227859	4227859	Afr
2675574	2675574	Afr
2866757	2866757	Afr
3088265	3088265	Afr
3880251	3880251	Afr
5164699	5164699	Afr
3961954	3961954	Afr
1845560	1845560	Afr
1128459	1128459	Afr
4934862	4934862	Afr
4333895	4333895	Afr
1314932	1314932	Afr
1871955	1871955	Afr
5463856	5463856	Afr
5962249	5962249	Afr
1739626	1739626	Afr
2768498	2768498	Afr
5665031	5665031	Afr
1041839	1041839	Afr
3602951	3602951	Afr
4925070	4925070	Afr
1819675	1819675	Afr
2570886	2570886	Afr
1070443	1070443	Afr
4069059	4069059	Afr
1381499	1381499	Afr
2533301	2533301	Afr
5420096	5420096	Afr
5288175	5288175	Afr
4899273	4899273	Afr
1858924	1858924	Afr
2713363	2713363	Afr
2235466	2235466	Afr
5757074	5757074	Afr
5296303	5296303	Afr
1082593	1082593	Afr
2054994	2054994	Afr
3224044	3224044	Afr
1522908	1522908	Afr
1847304	1847304	Afr
4787622	4787622	Afr
3352183	3352183	Afr
2736085	2736085	Afr
1112993	1112993	Afr
1756906	1756906	Afr
4145134	4145134	Afr
2483104	2483104	Afr
4780775	4780775	Afr
2414565	2414565	Afr
5864807	5864807	Afr
3629592	3629592	Afr
3315031	3315031	Afr
1291018	1291018	Afr
2277650	2277650	Afr
2638853	2638853	Afr
5492920	5492920	Afr
3145015	3145015	Afr
3066656	3066656	Afr
1354770	1354770	Afr
3750805	3750805	Afr
2668931	2668931	Afr
1155107	1155107	Afr
3074490	3074490	Afr
3285842	3285842	Afr
3225607	3225607	Afr
1257571	1257571	Afr
4276861	4276861	Afr
1417126	1417126	Afr
2694864	2694864	Afr
1755314	1755314	Afr
3034310	3034310	Afr
3188195	3188195	Afr
3586973	3586973	Afr
1950325	1950325	Afr
3408803	3408803	Afr
2940670	2940670	Afr
4069095	4069095	Afr
5275109	5275109	Afr
5416696	5416696	Afr
4246018	4246018	Afr
4523332	4523332	Afr
1163235	1163235	Afr
2767286	2767286	Afr
2310076	2310076	Afr
2650513	2650513	Afr
5758367	5758367	Afr
3698002	3698002	Afr
1066951	1066951	Afr
2853048	2853048	Afr
3761101	3761101	Afr
5457495	5457495	Afr
5469929	5469929	Afr
5321382	5321382	Afr
4966699	4966699	Afr
1556843	1556843	Afr
2481280	2481280	Afr
4713972	4713972	Afr
1287478	1287478	Afr
5961305	5961305	Afr
5026185	5026185	Afr
5587860	5587860	Afr
5475799	5475799	Afr
3616819	3616819	Afr
3411849	3411849	Afr
1497965	1497965	Afr
4189493	4189493	Afr
1537142	1537142	Afr
5590449	5590449	Afr
4071234	4071234	Afr
2769859	2769859	Afr
5338643	5338643	Afr
4720551	4720551	Afr
3277567	3277567	Afr
5917570	5917570	Afr
2827458	2827458	Afr
3542759	3542759	Afr
4002293	4002293	Afr
1366363	1366363	Afr
1974480	1974480	Afr
3701556	3701556	Afr
1539086	1539086	Afr
5737779	5737779	Afr
5937493	5937493	Afr
2094204	2094204	Afr
3745848	3745848	Afr
3838449	3838449	Afr
5788007	5788007	Afr
1290223	1290223	Afr
3646299	3646299	Afr
2169131	2169131	Afr
3781058	3781058	Afr
2475146	2475146	Afr
1308739	1308739	Afr
1801357	1801357	Afr
3453757	3453757	Afr
1125038	1125038	Afr
5009451	5009451	Afr
1686928	1686928	Afr
2545974	2545974	Afr
1370180	1370180	Afr
1808342	1808342	Afr
2750145	2750145	Afr
4856548	4856548	Afr
1853421	1853421	Afr
5564252	5564252	Afr
3771196	3771196	Afr
4710478	4710478	Afr
4813531	4813531	Afr
5243336	5243336	Afr
4583737	4583737	Afr
3631755	3631755	Afr
4218031	4218031	Afr
4584930	4584930	Afr
5453261	5453261	Afr
5601314	5601314	Afr
1251485	1251485	Afr
4705824	4705824	Afr
1612918	1612918	Afr
2371476	2371476	Afr
5257310	5257310	Afr
3701535	3701535	Afr
2777196	2777196	Afr
2747620	2747620	Afr
5944455	5944455	Afr
5647763	5647763	Afr
1984954	1984954	Afr
5299520	5299520	Afr
2043455	2043455	Afr
5706578	5706578	Afr
5795104	5795104	Afr
5861476	5861476	Afr
4835058	4835058	Afr
2011018	2011018	Afr
3020644	3020644	Afr
3226236	3226236	Afr
4069616	4069616	Afr
4615211	4615211	Afr
4807761	4807761	Afr
5976787	5976787	Afr
4819861	4819861	Afr
5422000	5422000	Afr
2663154	2663154	Afr
4094271	4094271	Afr
2443279	2443279	Afr
5907547	5907547	Afr
2126414	2126414	Afr
4686229	4686229	Afr
4921725	4921725	Afr
3477244	3477244	Afr
2742213	2742213	Afr
3840439	3840439	Afr
3195810	3195810	Afr
5847401	5847401	Afr
1293580	1293580	Afr
2397205	2397205	Afr
3483846	3483846	Afr
5280261	5280261	Afr
1320197	1320197	Afr
1360007	1360007	Afr
5536534	5536534	Afr
4314481	4314481	Afr
4257940	4257940	Afr
3920496	3920496	Afr
3864538	3864538	Afr
1141914	1141914	Afr
3595371	3595371	Afr
5100084	5100084	Afr
5737695	5737695	Afr
1092456	1092456	Afr
1568633	1568633	Afr
2072204	2072204	Afr
1856288	1856288	Afr
5247509	5247509	Afr
3084487	3084487	Afr
5621647	5621647	Afr
5223624	5223624	Afr
4123432	4123432	Afr
4254850	4254850	Afr
3074621	3074621	Afr
4211388	4211388	Afr
1514107	1514107	Afr
3472864	3472864	Afr
2035786	2035786	Afr
4224228	4224228	Afr
1014632	1014632	Afr
5173834	5173834	Afr
2702825	2702825	Afr
4318181	4318181	Afr
5944805	5944805	Afr
1944520	1944520	Afr
2530124	2530124	Afr
1134609	1134609	Afr
3180640	3180640	Afr
1375635	1375635	Afr
2815864	2815864	Afr
4418520	4418520	Afr
4946994	4946994	Afr
4845759	4845759	Afr
5249784	5249784	Afr
4019037	4019037	Afr
1014121	1014121	Afr
3632591	3632591	Afr
4221765	4221765	Afr
3186738	3186738	Afr
5523060	5523060	Afr
3668736	3668736	Afr
4556886	4556886	Afr
4521389	4521389	Afr
5337069	5337069	Afr
4573999	4573999	Afr
5374490	5374490	Afr
5900512	5900512	Afr
5066500	5066500	Afr
3566721	3566721	Afr
1178485	1178485	Afr
5936067	5936067	Afr
5200574	5200574	Afr
5612517	5612517	Afr
2634493	2634493	Afr
4963952	4963952	Afr
5979688	5979688	Afr
5606670	5606670	Afr
2200754	2200754	Afr
4199489	4199489	Afr
2418943	2418943	Afr
2978215	2978215	Afr
2810058	2810058	Afr
4948778	4948778	Afr
2419490	2419490	Afr
1227367	1227367	Afr
4963534	4963534	Afr
4507280	4507280	Afr
3985910	3985910	Afr
2760381	2760381	Afr
2169453	2169453	Afr
2070418	2070418	Afr
5598284	5598284	Afr
3862253	3862253	Afr
2790052	2790052	Afr
5449252	5449252	Afr
2808688	2808688	Afr
2058904	2058904	Afr
5464751	5464751	Afr
4135405	4135405	Afr
5399102	5399102	Afr
5449518	5449518	Afr
1312160	1312160	Afr
5102767	5102767	Afr
3611119	3611119	Afr
4522386	4522386	Afr
3433624	3433624	Afr
1395949	1395949	Afr
3535276	3535276	Afr
3402996	3402996	Afr
5696046	5696046	Afr
4221829	4221829	Afr
5604253	5604253	Afr
5873941	5873941	Afr
1202987	1202987	Afr
5975678	5975678	Afr
5056673	5056673	Afr
3895171	3895171	Afr
2401324	2401324	Afr
2987226	2987226	Afr
1250470	1250470	Afr
2942776	2942776	Afr
4212589	4212589	Afr
1368900	1368900	Afr
3556714	3556714	Afr
5922758	5922758	Afr
1564117	1564117	Afr
2896498	2896498	Afr
3417027	3417027	Afr
2855653	2855653	Afr
3861838	3861838	Afr
3689598	3689598	Afr
4299438	4299438	Afr
2877714	2877714	Afr
5629265	5629265	Afr
4673099	4673099	Afr
5576417	5576417	Afr
4873161	4873161	Afr
4827068	4827068	Afr
2797201	2797201	Afr
1320698	1320698	Afr
3320134	3320134	Afr
5451959	5451959	Afr
3272636	3272636	Afr
2054611	2054611	Afr
3729368	3729368	Afr
2557970	2557970	Afr
3602595	3602595	Afr
5913817	5913817	Afr
1627874	1627874	Afr
5153344	5153344	Afr
3223391	3223391	Afr
5957038	5957038	Afr
1503648	1503648	Afr
2143106	2143106	Afr
1105282	1105282	Afr
4946842	4946842	Afr
5428769	5428769	Afr
2202871	2202871	Afr
1207923	1207923	Afr
3395048	3395048	Afr
1379712	1379712	Afr
2600092	2600092	Afr
4822810	4822810	Afr
5866423	5866423	Afr
1279961	1279961	Afr
2077947	2077947	Afr
1794027	1794027	Afr
3945736	3945736	Afr
4626885	4626885	Afr
1859060	1859060	Afr
4603458	4603458	Afr
6006230	6006230	Afr
3586232	3586232	Afr
2220325	2220325	Afr
1722240	1722240	Afr
5793481	5793481	Afr
1694354	1694354	Afr
5573767	5573767	Afr
4529154	4529154	Afr
5464005	5464005	Afr
4848493	4848493	Afr
4129829	4129829	Afr
5634034	5634034	Afr
2917322	2917322	Afr
1768586	1768586	Afr
3109904	3109904	Afr
4905703	4905703	Afr
2367418	2367418	Afr
1070781	1070781	Afr
3096146	3096146	Afr
4770246	4770246	Afr
1197264	1197264	Afr
3523187	3523187	Afr
2583313	2583313	Afr
4274875	4274875	Afr
5302584	5302584	Afr
2930719	2930719	Afr
2754377	2754377	Afr
2038766	2038766	Afr
5477413	5477413	Afr
1340427	1340427	Afr
4153203	4153203	Afr
5315962	5315962	Afr
4623048	4623048	Afr
1094637	1094637	Afr
2918013	2918013	Afr
1759027	1759027	Afr
3016735	3016735	Afr
3635006	3635006	Afr
4276123	4276123	Afr
4402824	4402824	Afr
2382518	2382518	Afr
1033678	1033678	Afr
3455339	3455339	Afr
2404681	2404681	Afr
5444445	5444445	Afr
3866059	3866059	Afr
1291070	1291070	Afr
4986216	4986216	Afr
1332150	1332150	Afr
2910731	2910731	Afr
3161314	3161314	Afr
4238547	4238547	Afr
4663936	4663936	Afr
1968423	1968423	Afr
5066463	5066463	Afr
5071620	5071620	Afr
5091946	5091946	Afr
3490982	3490982	Afr
5059912	5059912	Afr
2102851	2102851	Afr
4360810	4360810	Afr
1894320	1894320	Afr
3531030	3531030	Afr
2605550	2605550	Afr
2456157	2456157	Afr
5081065	5081065	Afr
2974240	2974240	Afr
2403163	2403163	Afr
2204556	2204556	Afr
1644235	1644235	Afr
5481961	5481961	Afr
4794257	4794257	Afr
5945262	5945262	Afr
3895887	3895887	Afr
2202777	2202777	Afr
3828327	3828327	Afr
1723492	1723492	Afr
4773860	4773860	Afr
2741237	2741237	Afr
2543232	2543232	Afr
5299162	5299162	Afr
3858536	3858536	Afr
2338778	2338778	Afr
4346387	4346387	Afr
1142375	1142375	Afr
1373031	1373031	Afr
2786336	2786336	Afr
5143877	5143877	Afr
1457033	1457033	Afr
4040410	4040410	Afr
1657303	1657303	Afr
5245437	5245437	Afr
1716529	1716529	Afr
2982575	2982575	Afr
1480758	1480758	Afr
3170336	3170336	Afr
