#FID	IID	POP
3012211	3012211	Europe
2503642	2503642	Europe
1420482	1420482	Europe
4653101	4653101	Europe
2945010	2945010	Europe
2356111	2356111	Europe
2647608	2647608	Europe
1711435	1711435	Europe
1882998	1882998	Europe
5626527	5626527	Europe
4593753	4593753	Europe
1190895	1190895	Europe
1138127	1138127	Europe
1196127	1196127	Europe
2278341	2278341	Europe
4119995	4119995	Europe
2356525	2356525	Europe
2069070	2069070	Europe
5544201	5544201	Europe
4456810	4456810	Europe
2298207	2298207	Europe
2759849	2759849	Europe
4693904	4693904	Europe
3681321	3681321	Europe
1193094	1193094	Europe
5615136	5615136	Europe
2572592	2572592	Europe
5516826	5516826	Europe
5861136	5861136	Europe
5990376	5990376	Europe
1274878	1274878	Europe
2348688	2348688	Europe
1568871	1568871	Europe
4011620	4011620	Europe
4422593	4422593	Europe
5145147	5145147	Europe
1179012	1179012	Europe
2401096	2401096	Europe
4281770	4281770	Europe
2290805	2290805	Europe
3797648	3797648	Europe
3862189	3862189	Europe
5865566	5865566	Europe
1920398	1920398	Europe
4359962	4359962	Europe
2033504	2033504	Europe
2153711	2153711	Europe
1112954	1112954	Europe
4051786	4051786	Europe
1971394	1971394	Europe
2852673	2852673	Europe
2123814	2123814	Europe
2122860	2122860	Europe
5766400	5766400	Europe
3003493	3003493	Europe
3141791	3141791	
4876078	4876078	Europe
4634148	4634148	Europe
1489318	1489318	Europe
1400762	1400762	Europe
4477347	4477347	Europe
5443793	5443793	Europe
5088566	5088566	Europe
5187430	5187430	Europe
3286835	3286835	Europe
4495190	4495190	Europe
4674262	4674262	Europe
4161611	4161611	Europe
1523040	1523040	Europe
5623538	5623538	Europe
3104997	3104997	Europe
5696492	5696492	Europe
5800223	5800223	Europe
5787348	5787348	Europe
3178170	3178170	Europe
3621625	3621625	Europe
5120173	5120173	Europe
3891764	3891764	Europe
1338878	1338878	Europe
1681603	1681603	Europe
5959201	5959201	Europe
5925457	5925457	Europe
4370944	4370944	Europe
2014713	2014713	Europe
2660757	2660757	Europe
1879469	1879469	Europe
2688575	2688575	Europe
2124280	2124280	Europe
2481760	2481760	Europe
3306005	3306005	Europe
4651614	4651614	Europe
4959574	4959574	Europe
5302986	5302986	Europe
4586261	4586261	Europe
5641061	5641061	Europe
1587403	1587403	Europe
3206766	3206766	Europe
1788864	1788864	Europe
5941025	5941025	Europe
1879659	1879659	Europe
2692583	2692583	Europe
4494006	4494006	Europe
2721228	2721228	Europe
3665761	3665761	Europe
2097562	2097562	Europe
3434208	3434208	Europe
2451849	2451849	Europe
5614499	5614499	Europe
5834544	5834544	Europe
2969934	2969934	Europe
4293602	4293602	Europe
1709250	1709250	Europe
2677634	2677634	Europe
1656450	1656450	Europe
5109924	5109924	Europe
1548008	1548008	Europe
5017211	5017211	Europe
1763747	1763747	Europe
5334974	5334974	Europe
3319398	3319398	Europe
4378046	4378046	Europe
4271895	4271895	Europe
4536140	4536140	Europe
6001929	6001929	Europe
3022759	3022759	Europe
2956861	2956861	Europe
3817137	3817137	Europe
2903574	2903574	Europe
4765341	4765341	Europe
2997269	2997269	Europe
3085128	3085128	Europe
1847054	1847054	Europe
2207973	2207973	Europe
1994135	1994135	Europe
3139820	3139820	Europe
3117897	3117897	Europe
2958930	2958930	Europe
1181650	1181650	Europe
5740918	5740918	Europe
5820571	5820571	Europe
1497226	1497226	Europe
3449472	3449472	Europe
5681215	5681215	Europe
1562698	1562698	Europe
3323837	3323837	Europe
2694400	2694400	Europe
4179354	4179354	Europe
2707560	2707560	Europe
2886652	2886652	Europe
1895506	1895506	Europe
5333351	5333351	Europe
5274181	5274181	Europe
2685770	2685770	Europe
4286293	4286293	Europe
1572217	1572217	Europe
1208050	1208050	Europe
1614075	1614075	Europe
5073560	5073560	Europe
5692232	5692232	Europe
4984831	4984831	Europe
3161416	3161416	Europe
1774554	1774554	Europe
2110405	2110405	Europe
1134734	1134734	Europe
5824788	5824788	Europe
3910532	3910532	Europe
1863514	1863514	Europe
1939353	1939353	Europe
4188995	4188995	Europe
5427286	5427286	Europe
4916783	4916783	Europe
5641116	5641116	Europe
2429341	2429341	Europe
4561846	4561846	Europe
5515970	5515970	Europe
1117923	1117923	Europe
1665437	1665437	Europe
5425248	5425248	Europe
5010232	5010232	Europe
3534351	3534351	Europe
2481162	2481162	Europe
2386272	2386272	Europe
1737007	1737007	Europe
1203083	1203083	Europe
1086358	1086358	Europe
3941621	3941621	Europe
3346618	3346618	Europe
1225384	1225384	Europe
1658482	1658482	Europe
1764280	1764280	Europe
1506326	1506326	Europe
4605164	4605164	Europe
5537371	5537371	Europe
5113240	5113240	Europe
4675135	4675135	Europe
5212774	5212774	Europe
3414856	3414856	Europe
3113341	3113341	Europe
1185636	1185636	Europe
3535767	3535767	Europe
3438934	3438934	Europe
3446711	3446711	Europe
2123552	2123552	Europe
2924319	2924319	Europe
5428607	5428607	Europe
1854037	1854037	Europe
4928050	4928050	Europe
1833944	1833944	Mixed
4919503	4919503	Europe
3167388	3167388	Europe
2248273	2248273	Europe
1547504	1547504	Europe
2468691	2468691	Europe
1800761	1800761	Europe
4391993	4391993	Europe
5279465	5279465	Europe
1709264	1709264	Europe
3331587	3331587	Europe
1243810	1243810	Europe
2971106	2971106	Europe
3422928	3422928	Europe
1307582	1307582	Europe
5350237	5350237	Europe
1272893	1272893	Europe
1088542	1088542	Europe
3511810	3511810	Europe
4607144	4607144	Europe
4791035	4791035	Europe
5154512	5154512	Europe
3213783	3213783	Europe
1853396	1853396	Europe
2371766	2371766	Europe
3330851	3330851	Europe
5037155	5037155	Europe
3465748	3465748	Europe
1756807	1756807	Europe
1640117	1640117	Europe
5843355	5843355	Europe
1908549	1908549	Europe
1084332	1084332	Europe
2301689	2301689	Europe
3331424	3331424	Europe
3541200	3541200	Europe
4456834	4456834	Europe
4178860	4178860	Europe
5954662	5954662	Europe
2760812	2760812	Europe
5993487	5993487	Europe
3827743	3827743	Europe
3884337	3884337	Europe
4469868	4469868	Europe
4090800	4090800	Mixed
1061041	1061041	Europe
5085502	5085502	Europe
3725271	3725271	Europe
2647497	2647497	Europe
3666321	3666321	Europe
3792142	3792142	Europe
4565853	4565853	Europe
3913322	3913322	Europe
4004067	4004067	Europe
1213992	1213992	Europe
1707956	1707956	Europe
5967601	5967601	Europe
5135135	5135135	Europe
4224127	4224127	Europe
1556526	1556526	Europe
4065689	4065689	Europe
1909757	1909757	Europe
4661528	4661528	Europe
3666293	3666293	Europe
3894722	3894722	Europe
3013387	3013387	Europe
2138582	2138582	Europe
5088710	5088710	Europe
5216304	5216304	Europe
5351247	5351247	Europe
3000183	3000183	Europe
4597563	4597563	Europe
4753608	4753608	Europe
1909223	1909223	Europe
1104750	1104750	Europe
1739479	1739479	Europe
4794694	4794694	Europe
5982502	5982502	Europe
3496708	3496708	Europe
4014102	4014102	Europe
4076008	4076008	Europe
1587983	1587983	Europe
5746161	5746161	Europe
4850656	4850656	Europe
5493313	5493313	Europe
5978986	5978986	Europe
2434294	2434294	Europe
3278719	3278719	Europe
2449892	2449892	Europe
3967241	3967241	Europe
4688191	4688191	Europe
4412941	4412941	Europe
5398757	5398757	Europe
1515762	1515762	Europe
5805097	5805097	Europe
1909924	1909924	Europe
4569076	4569076	Europe
2020683	2020683	Europe
2853923	2853923	Europe
1387602	1387602	Europe
5628488	5628488	Europe
2225875	2225875	Europe
3774528	3774528	Europe
1157130	1157130	Europe
2129955	2129955	Europe
2776788	2776788	Europe
5284400	5284400	Europe
4437539	4437539	Europe
5646487	5646487	Europe
1638273	1638273	Europe
1711621	1711621	Europe
3246935	3246935	Europe
3667532	3667532	Europe
3986821	3986821	Europe
1813923	1813923	Europe
5053203	5053203	Europe
3050300	3050300	Europe
5296631	5296631	Europe
1102424	1102424	Europe
3179187	3179187	Europe
4833288	4833288	Europe
5100294	5100294	Europe
1518629	1518629	Europe
3071198	3071198	Europe
2607563	2607563	Europe
4422469	4422469	Europe
4052427	4052427	Europe
5690400	5690400	Europe
4942681	4942681	Europe
1461926	1461926	Europe
2006402	2006402	Europe
1955523	1955523	Europe
1790876	1790876	Europe
4814369	4814369	Europe
2470658	2470658	Europe
1543054	1543054	Europe
2889961	2889961	Europe
4703027	4703027	Europe
4515163	4515163	Europe
1572484	1572484	Europe
5641703	5641703	Europe
1105885	1105885	Europe
1960599	1960599	Europe
5185997	5185997	Europe
2422279	2422279	Europe
3824347	3824347	Europe
4434317	4434317	Europe
4522106	4522106	Europe
3940808	3940808	Europe
4812348	4812348	Europe
2745149	2745149	Europe
2968559	2968559	Europe
2432526	2432526	Europe
2830313	2830313	Europe
3578224	3578224	Europe
4055523	4055523	Europe
2664479	2664479	Europe
4416819	4416819	Europe
4957554	4957554	Europe
3204907	3204907	Europe
4009688	4009688	Europe
2731260	2731260	Europe
3691672	3691672	Europe
1090878	1090878	Europe
2424478	2424478	Europe
5292935	5292935	Europe
1340093	1340093	Europe
3103568	3103568	Europe
1932146	1932146	Europe
4566794	4566794	Europe
1390873	1390873	Europe
5879863	5879863	Europe
4120972	4120972	Europe
2704186	2704186	Europe
4895537	4895537	Europe
4842438	4842438	Europe
3696221	3696221	Europe
3333176	3333176	Europe
2626673	2626673	Europe
4550596	4550596	Europe
4855975	4855975	Europe
4147373	4147373	Europe
5755670	5755670	Europe
4070728	4070728	Europe
3838644	3838644	Europe
2798500	2798500	Europe
3200427	3200427	Europe
3493914	3493914	Europe
2257473	2257473	Europe
3751650	3751650	Europe
4898772	4898772	Europe
3422134	3422134	Europe
2454440	2454440	Europe
3133833	3133833	Europe
3970848	3970848	Europe
4080579	4080579	Europe
1727314	1727314	Europe
2101502	2101502	Europe
2708523	2708523	Europe
3407176	3407176	Europe
3348849	3348849	Europe
5171234	5171234	Europe
3272726	3272726	Europe
2012745	2012745	Europe
1119577	1119577	Europe
4296596	4296596	Europe
4427362	4427362	Europe
3838899	3838899	Europe
2989939	2989939	Europe
5137001	5137001	Europe
3841423	3841423	Europe
3705817	3705817	Europe
3427736	3427736	Europe
3370369	3370369	Europe
1310644	1310644	Europe
1989515	1989515	Europe
2275495	2275495	Europe
2971607	2971607	Europe
3594585	3594585	Europe
3103613	3103613	Europe
2728870	2728870	Europe
2592516	2592516	Europe
1782967	1782967	Europe
2694686	2694686	Europe
1664184	1664184	Europe
4198943	4198943	Europe
3545259	3545259	Europe
4157824	4157824	Europe
1516169	1516169	Europe
5008376	5008376	Europe
3317314	3317314	Europe
4144342	4144342	Europe
5913929	5913929	Europe
4627097	4627097	Europe
2648904	2648904	Europe
5822554	5822554	Europe
1115021	1115021	Europe
1273911	1273911	Europe
1510305	1510305	Europe
3214310	3214310	Europe
4835022	4835022	Europe
4920949	4920949	Europe
1975313	1975313	Europe
1010677	1010677	Europe
1726113	1726113	Europe
1123444	1123444	Europe
1348991	1348991	Europe
2013193	2013193	Europe
3990719	3990719	Europe
2231424	2231424	Europe
4766046	4766046	Europe
3261622	3261622	Europe
1732403	1732403	Europe
3951779	3951779	Europe
5364242	5364242	Europe
1361157	1361157	Europe
1233620	1233620	Europe
2859061	2859061	Europe
3424411	3424411	Europe
2655368	2655368	Europe
4855770	4855770	Europe
3799927	3799927	Europe
1299100	1299100	Europe
2150781	2150781	Europe
5456802	5456802	Europe
5035927	5035927	Europe
2645755	2645755	Europe
1164456	1164456	Europe
1754780	1754780	Europe
4412505	4412505	Europe
4656930	4656930	Europe
3718845	3718845	Europe
4292778	4292778	Europe
3378502	3378502	Europe
3630953	3630953	Europe
3415120	3415120	Europe
1952755	1952755	Europe
3904776	3904776	Europe
3380704	3380704	Europe
3276588	3276588	Europe
2276415	2276415	Europe
3741685	3741685	Europe
2199688	2199688	Europe
5959756	5959756	Europe
4505967	4505967	Europe
4642505	4642505	Europe
1100681	1100681	Europe
