PC	B	B2	lc	uc	r2	dataset	gwas	contrasts	gwas_type	test_type	L
24	0.0148639819538258	0.000220937959523659	-0.00473746823902156	0.0344540142927078	0.595675400130143	HGDP	q1	AFRICA-EUROPE	even	odd	100000
25	0.0146004029737496	0.000213171766995877	-0.00500109818724587	0.0341906886634157	0.595888571897138	HGDP	q1	AFRICA-EUROPE	even	odd	100000
26	0.0173476228615195	0.000300940018945514	-0.00225321326606521	0.0369351343778754	0.596189511916084	HGDP	q1	AFRICA-EUROPE	even	odd	100000
27	-0.0247533255139008	0.000612727123997132	-0.0443318871511972	-0.0051557569144397	0.596802239040081	HGDP	q1	AFRICA-EUROPE	even	odd	100000
28	-0.0488263485019224	0.00238401230803118	-0.0683609970402324	-0.0292542748363846	0.599186251348112	HGDP	q1	AFRICA-EUROPE	even	odd	100000
29	0.024664553275745	0.000608340188292066	0.00506693276557631	0.0442432349048444	0.599794591536404	HGDP	q1	AFRICA-EUROPE	even	odd	100000
30	-0.00642446514417226	4.12737523886842e-05	-0.0260212585502927	0.0131772641386141	0.599835865288793	HGDP	q1	AFRICA-EUROPE	even	odd	100000
31	-0.0172304207644648	0.000296887399720498	-0.0368180566662642	0.00237044977992447	0.600132752688514	HGDP	q1	AFRICA-EUROPE	even	odd	100000
32	0.0283166785689087	0.000801834285174894	0.00872144904846936	0.0478901691018149	0.600934586973688	HGDP	q1	AFRICA-EUROPE	even	odd	100000
33	-0.00236966807589023	5.61532678989332e-06	-0.0219687177264191	0.0172312022408001	0.600940202300478	HGDP	q1	AFRICA-EUROPE	even	odd	100000
34	-0.0112618739878292	0.000126829805717743	-0.0308551332278342	0.0083400369399959	0.601067032106196	HGDP	q1	AFRICA-EUROPE	even	odd	100000
35	-0.00347293833790977	1.20613006989234e-05	-0.0230714378710781	0.0161282295101311	0.601079093406895	HGDP	q1	AFRICA-EUROPE	even	odd	100000
36	-0.00366764188910799	1.34515970267396e-05	-0.0232660393878485	0.0159335735144862	0.601092545003922	HGDP	q1	AFRICA-EUROPE	even	odd	100000
37	-0.0215932417987336	0.000466268091378574	-0.0411758849701474	-0.00199401572198819	0.6015588130953	HGDP	q1	AFRICA-EUROPE	even	odd	100000
38	-0.01664020386146	0.000276896384550947	-0.0362284579824283	0.0029608318134772	0.601835709479851	HGDP	q1	AFRICA-EUROPE	even	odd	100000
39	0.0127978527803003	0.00016378503578624	-0.00680392391000586	0.0323897981639874	0.601999494515638	HGDP	q1	AFRICA-EUROPE	even	odd	100000
40	0.00465296319615848	2.16500665048053e-05	-0.0149484700825874	0.0242508215620543	0.602021144582142	HGDP	q1	AFRICA-EUROPE	even	odd	100000
1	0.671986058344028	0.451565262608743	0.661093229942248	0.682595678558788	0.451565262608743	HGDP	q1	AFRICA-EUROPE	even	odd	316228
2	-0.0789120289689077	0.00622710831598972	-0.0983599674495181	-0.059403837771323	0.457792370924733	HGDP	q1	AFRICA-EUROPE	even	odd	316228
3	-0.3651765626252	0.133353921890757	-0.382042171063715	-0.348067782973093	0.591146292815489	HGDP	q1	AFRICA-EUROPE	even	odd	316228
4	0.0142177524464848	0.000202144484629524	-0.00538381785847506	0.0338084010972057	0.591348437300119	HGDP	q1	AFRICA-EUROPE	even	odd	316228
5	0.00150124107729509	2.25372477215813e-06	-0.0180993614882305	0.0211006902036356	0.591350691024891	HGDP	q1	AFRICA-EUROPE	even	odd	316228
6	0.0711374596827643	0.00506053817011692	0.0516093485534992	0.0906111905753072	0.596411229195008	HGDP	q1	AFRICA-EUROPE	even	odd	316228
7	0.170623592228737	0.0291124102250383	0.151530274977512	0.189589630077234	0.625523639420046	HGDP	q1	AFRICA-EUROPE	even	odd	316228
8	-0.00246959871306616	6.09891780357802e-06	-0.0220686004998648	0.0171313005178013	0.62552973833785	HGDP	q1	AFRICA-EUROPE	even	odd	316228
9	-0.00953907173749757	9.0993889613125e-05	-0.0291336947154543	0.0100628796857604	0.625620732227463	HGDP	q1	AFRICA-EUROPE	even	odd	316228
10	-0.0200588369085584	0.000402356938124145	-0.0396433209563918	-0.000458947343694478	0.626023089165587	HGDP	q1	AFRICA-EUROPE	even	odd	316228
11	0.0402272348712533	0.00161823042538698	0.0206434413270896	0.0597801708019983	0.627641319590974	HGDP	q1	AFRICA-EUROPE	even	odd	316228
12	-0.00903503221623479	8.16318071484005e-05	-0.0286300322042928	0.0105669090509037	0.627722951398122	HGDP	q1	AFRICA-EUROPE	even	odd	316228
13	0.0609394629188641	0.00371361814083961	0.0413888284676598	0.0804434498375103	0.631436569538962	HGDP	q1	AFRICA-EUROPE	even	odd	316228
14	0.0273037070310697	0.000745492417638487	0.00770776187292705	0.0468786896882151	0.632182061956601	HGDP	q1	AFRICA-EUROPE	even	odd	316228
15	0.093700641818632	0.00877981027722356	0.0742369108087558	0.113093012077743	0.640961872233824	HGDP	q1	AFRICA-EUROPE	even	odd	316228
16	0.0413406873757202	0.00170905243269703	0.0217582476544774	0.0608914182571448	0.642670924666521	HGDP	q1	AFRICA-EUROPE	even	odd	316228
17	0.0364546954157828	0.0013289448178575	0.0168666769002522	0.056014742067892	0.643999869484379	HGDP	q1	AFRICA-EUROPE	even	odd	316228
18	-0.0344311026274522	0.00118550082814214	-0.0539947341740577	-0.0148410481366653	0.645185370312521	HGDP	q1	AFRICA-EUROPE	even	odd	316228
19	-0.00979332752259494	9.59092639648155e-05	-0.0293877565476443	0.00980862524421556	0.645281279576486	HGDP	q1	AFRICA-EUROPE	even	odd	316228
20	0.0269350941465572	0.000725499296683901	0.00733889856717533	0.0465106098149656	0.64600677887317	HGDP	q1	AFRICA-EUROPE	even	odd	316228
21	-0.0323314762391344	0.00104532435580171	-0.0518986581032667	-0.0127394792347761	0.647052103228971	HGDP	q1	AFRICA-EUROPE	even	odd	316228
22	0.0141114111345645	0.00019913192420871	-0.00549017736632597	0.0337021596367964	0.64725123515318	HGDP	q1	AFRICA-EUROPE	even	odd	316228
23	0.0186909316011682	0.000349350924119547	-0.000909471580021976	0.0382769790782152	0.647600586077299	HGDP	q1	AFRICA-EUROPE	even	odd	316228
24	0.0215068649276731	0.000462545239017174	0.00190759904732921	0.0410896141758109	0.648063131316317	HGDP	q1	AFRICA-EUROPE	even	odd	316228
25	0.018673383967147	0.000348695268784501	-0.000927025325908769	0.0382594510242426	0.648411826585101	HGDP	q1	AFRICA-EUROPE	even	odd	316228
26	0.0206433188559531	0.000426146613388547	0.00104367113412017	0.040227112546174	0.64883797319849	HGDP	q1	AFRICA-EUROPE	even	odd	316228
27	-0.0293979337901991	0.000864238511132928	-0.0489697873244665	-0.00980351258732066	0.649702211709623	HGDP	q1	AFRICA-EUROPE	even	odd	316228
28	-0.0424813017390459	0.00180466099744386	-0.0620297235300292	-0.0229002993617508	0.651506872707066	HGDP	q1	AFRICA-EUROPE	even	odd	316228
29	0.0212900106171207	0.000453264552077113	0.00169064609743159	0.0408730248905086	0.651960137259144	HGDP	q1	AFRICA-EUROPE	even	odd	316228
30	-0.0108213470695238	0.000117101552399092	-0.0304149660828905	0.00878058528736737	0.652077238811543	HGDP	q1	AFRICA-EUROPE	even	odd	316228
31	-0.018506780329417	0.000342500918161297	-0.0380930326861888	0.00109368639015652	0.652419739729704	HGDP	q1	AFRICA-EUROPE	even	odd	316228
32	0.0308802056401444	0.000953587100377607	0.0112869671221859	0.0504497407252005	0.653373326830082	HGDP	q1	AFRICA-EUROPE	even	odd	316228
33	-0.00107387246393555	1.15320206879901e-06	-0.0206735073305872	0.01852658748535	0.65337448003215	HGDP	q1	AFRICA-EUROPE	even	odd	316228
34	-0.0120892698497334	0.000146150445499674	-0.0316818328246122	0.00751258026230814	0.65352063047765	HGDP	q1	AFRICA-EUROPE	even	odd	316228
35	-0.00614404596963136	3.77493008769434e-05	-0.0257410161425519	0.0134576446522762	0.653558379778527	HGDP	q1	AFRICA-EUROPE	even	odd	316228
36	0.00102218753508567	1.04486735688451e-06	-0.0185782546813935	0.0206218443796482	0.653559424645884	HGDP	q1	AFRICA-EUROPE	even	odd	316228
37	-0.0199098262907729	0.000396401182928754	-0.0394944842027846	-0.000309877213267261	0.653955825828813	HGDP	q1	AFRICA-EUROPE	even	odd	316228
38	-0.0187792205756794	0.00035265912543002	-0.0383651693550081	0.000821151671058601	0.654308484954243	HGDP	q1	AFRICA-EUROPE	even	odd	316228
39	0.0126851326843192	0.000160912591218782	-0.00691665700270096	0.0322771776282788	0.654469397545461	HGDP	q1	AFRICA-EUROPE	even	odd	316228
40	0.00419665911609129	1.76119477366721e-05	-0.0154046779949348	0.0237947718837194	0.654487009493198	HGDP	q1	AFRICA-EUROPE	even	odd	316228
1	0.679483906221531	0.46169837881407	0.668790745981729	0.689895988276916	0.46169837881407	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
2	-0.0765190709360099	0.00585516821691012	-0.095975199335559	-0.0570044950868909	0.46755354703098	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
3	-0.375614757880245	0.141086446337435	-0.392326490618843	-0.358655134070929	0.608639993368416	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
4	0.0114462608508241	0.000131016887465108	-0.00815563884860291	0.0310393672480745	0.608771010255881	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
5	-0.00196494173965373	3.86099604023341e-06	-0.0215641812405622	0.0176358074702493	0.608774871251921	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
6	0.073011117009544	0.00533062320698132	0.0534875889776899	0.0924788476532658	0.614105494458902	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
7	0.169780984912483	0.0288255828378529	0.1506823434361	0.188752938140321	0.642931077296755	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
8	-0.00369649192985351	1.36640525874721e-05	-0.0232948741833897	0.0159047303938567	0.642944741349343	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
9	-0.0105261479191612	0.000110799790016061	-0.0301200037658406	0.00907579453950689	0.643055541139359	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
10	-0.0225453062206063	0.000508290832580908	-0.0421267608460699	-0.00294653826303548	0.64356383197194	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
11	0.0414097630475895	0.00171476847565751	0.0218274089182278	0.0609603555369956	0.645278600447597	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
12	-0.010792358147164	0.000116474994376657	-0.0303860005689588	0.00880957535302799	0.645395075441974	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
13	0.0562943917540027	0.00316905854295313	0.0367348540354143	0.0758108140735135	0.648564133984927	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
14	0.0253960758773502	0.000644960669968128	0.0057988923600961	0.0449737595221409	0.649209094654895	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
15	0.0973212918556136	0.00947143384844553	0.0778697587401247	0.11669875849359	0.658680528503341	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
16	0.0409893334330946	0.00168012545528941	0.0214064612493146	0.0605407653594041	0.66036065395863	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
17	0.0347451234229716	0.00120722360167753	0.0151553743346011	0.0543082091625755	0.661567877560308	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
18	-0.0340624923808932	0.00116025338719841	-0.0536267596977149	-0.0144720843364183	0.662728130947506	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
19	-0.0109313258154885	0.000119493884084366	-0.0305248557222471	0.00867060190429195	0.66284762483159	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
20	0.0263796237553122	0.000695884549471833	0.00678306088375416	0.0459559325884396	0.663543509381062	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
21	-0.0333116032700119	0.00110966291241867	-0.052877149265515	-0.0137204915106492	0.664653172293481	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
22	0.0120304782359559	0.000144732406585808	-0.00757137708337663	0.0316230915695193	0.664797904700067	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
23	0.0185057203819791	0.000342461686855998	-0.00109474669946142	0.0380919739141662	0.665140366386923	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
24	0.0214208454000192	0.000458852617651523	0.00182154017165985	0.0410036999958592	0.665599219004574	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
25	0.0194493898111129	0.000378278764024622	-0.000150737653624598	0.0390345794645526	0.665977497768599	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
26	0.0202919949570841	0.000411765059338327	0.000692200259974664	0.039876205214567	0.666389262827937	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
27	-0.0281895255977807	0.000794649353427932	-0.047763205632342	-0.00859420403669296	0.667183912181365	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
28	-0.0453626607344667	0.00205777098891033	-0.0649050229455861	-0.0257855169274838	0.669241683170275	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
29	0.0255123626175699	0.000650880646330376	0.00591525050151636	0.0450898856886938	0.669892563816606	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
30	-0.00881232863033388	7.76571358890021e-05	-0.0284074920262927	0.0107896049767277	0.669970220952495	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
31	-0.0202120205376343	0.000408525774213753	-0.039796324946366	-0.000612193060084394	0.670378746726709	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
32	0.0300541119605914	0.000903249645739763	0.0104602036742656	0.0496249497559129	0.671281996372448	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
33	-0.00318058937733117	1.01161487871919e-05	-0.0227792393268163	0.0164205042753283	0.671292112521236	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
34	-0.0122544676494227	0.000150171977370748	-0.0318468883976233	0.00734736710522784	0.671442284498606	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
35	-0.00530665184658296	2.81605538208423e-05	-0.024904131551367	0.0142949049792985	0.671470445052427	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
36	0.000221573254155939	4.90947069572522e-08	-0.0193785809062659	0.0198215571742075	0.671470494147134	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
37	-0.021726625233309	0.000472046244028658	-0.0413091040271386	-0.00212746119643935	0.671942540391163	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
38	-0.0184520721129176	0.000340478965260313	-0.0380383850802294	0.00114841322652442	0.672283019356423	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
39	0.0129932673673833	0.000168824996880307	-0.00660848561083477	0.0325850389718507	0.672451844353303	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
40	0.006702012792181	4.49169754665578e-05	-0.0128997517202982	0.0262986282086132	0.67249676132877	HGDP	q1	AFRICA-EUROPE	even	odd	1000000
1	0.679399508784435	0.461583692536532	0.668704088275776	0.689813826156413	0.461583692536532	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
2	-0.0760508679465677	0.00578373451542627	-0.0955085726472485	-0.0565350692507023	0.467367427051958	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
3	-0.377913557538148	0.142818656971139	-0.394590841022815	-0.360987368692137	0.610186084023098	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
4	0.010989480414183	0.000120768679773712	-0.00861244466189098	0.0305829630116714	0.610306852702871	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
5	-0.00165179435424843	2.72842458872698e-06	-0.021251176343485	0.0179488567472304	0.61030958112746	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
6	0.0717270690913305	0.0051447724404325	0.0522003852918959	0.0911989265740774	0.615454353567892	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
7	0.170559250928447	0.029090458077273	0.151465526129637	0.189525741445275	0.644544811645165	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
8	-0.0037788497027165	1.42797050757206e-05	-0.0233771882565938	0.0158223921962598	0.644559091350241	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
9	-0.00967504833867833	9.36065603557623e-05	-0.0292695679050886	0.00992690411840473	0.644652697910597	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
10	-0.0231474371832421	0.000535803848152139	-0.0427281218044311	-0.0035489773215665	0.645188501758749	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
11	0.0409980664750922	0.00168084145469608	0.0214152049815753	0.060549481035134	0.646869343213445	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
12	-0.0102323717236156	0.000104701431090247	-0.0298264598740552	0.00936957739599914	0.646974044644535	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
13	0.056962278060204	0.00324470112180799	0.0374039682659469	0.0764769642361807	0.650218745766343	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
14	0.0252073013779598	0.000635408042759294	0.00561000308128495	0.0447852445639827	0.650854153809103	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
15	0.0974592168145421	0.00949829894210393	0.0780081585798051	0.116836105614734	0.660352452751207	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
16	0.0413047687658116	0.00170608392279716	0.021722284611775	0.0608555715358953	0.662058536674004	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
17	0.034763820708188	0.00120852323023104	0.0151740899260834	0.0543268738279608	0.663267059904235	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
18	-0.0330516003793881	0.00109240828763877	-0.0526175839907383	-0.0134602501114349	0.664359468191874	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
19	-0.0106853290913891	0.000114176257791286	-0.0302790576536333	0.00891660834454022	0.664473644449665	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
20	0.0258007335821084	0.000665677853374936	0.00620380081838379	0.0453778561755147	0.66513932230304	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
21	-0.0330832898630855	0.00109450406816493	-0.0526492202787371	-0.0134919685228319	0.666233826371205	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
22	0.0128009679407716	0.000163864780220662	-0.006800808383279	0.0323929105659218	0.666397691151425	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
23	0.0182638034982157	0.000333566518221435	-0.00133674502096852	0.037850324150651	0.666731257669647	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
24	0.0207448989045145	0.000430350830558529	0.00114529458084879	0.0403285712502591	0.667161608500205	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
25	0.019513231167041	0.000380766190578379	-8.68720602344402e-05	0.0390983475879039	0.667542374690784	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
26	0.0203752314890949	0.000415150058234205	0.000775471176006843	0.0399593434891019	0.667957524749018	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
27	-0.0276410039249352	0.000764025097978284	-0.0472154941959597	-0.00804529258566874	0.668721549846996	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
28	-0.0457544392129396	0.00209346870769058	-0.0652959524440651	-0.0261778452461873	0.670815018554687	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
29	0.0257856036646026	0.000664897356347967	0.00618866140970507	0.0453627473506907	0.671479915911035	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
30	-0.00922841277965546	8.51636024317083e-05	-0.0288232692998376	0.0103735335616666	0.671565079513466	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
31	-0.0198963018811337	0.000395862828545205	-0.0394809755302808	-0.000296347445297116	0.671960942342012	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
32	0.030320531574797	0.00091933463497826	0.0107268363657002	0.0498909521553037	0.67288027697699	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
33	-0.00268304623431166	7.19873709545398e-06	-0.0222819444759039	0.0169179134452542	0.672887475714085	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
34	-0.0114995383269198	0.000132239381732296	-0.0310926003132571	0.00810235787987887	0.673019715095818	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
35	-0.0049829155548508	2.4829447426774e-05	-0.0245805848820198	0.0146185821783214	0.673044544543244	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
36	0.00052196569181764	2.72448183434668e-07	-0.0190782994920749	0.0201218298362744	0.673044816991428	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
37	-0.0213698554430322	0.000456670721656092	-0.0409527723493243	-0.00177052702732402	0.673501487713084	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
38	-0.0183783971976697	0.000337765483555315	-0.0379647916033693	0.00122211303141202	0.673839253196639	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
39	0.0134006860957077	0.000179578387835693	-0.00620101262958108	0.0329920905805549	0.674018831584475	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
40	0.00654997281411521	4.29021438656484e-05	-0.01305177277363	0.0261466861066231	0.674061733728341	HGDP	q1	AFRICA-EUROPE	even	odd	pruneall
1	0.641559163903257	0.411598160788246	0.62987958052333	0.652948662698127	0.411598160788246	HGDP	q1	AFRICA-EUROPE	even	odd	all
2	-0.0700805868543344	0.00491128865384791	-0.089557641875951	-0.050549951477389	0.416509449442094	HGDP	q1	AFRICA-EUROPE	even	odd	all
3	-0.36616561606882	0.134077258391058	-0.383016823467177	-0.349070782287948	0.550586707833152	HGDP	q1	AFRICA-EUROPE	even	odd	all
4	0.00749346314375022	5.61519898867429e-05	-0.0121083852460041	0.0270895544379428	0.550642859823039	HGDP	q1	AFRICA-EUROPE	even	odd	all
5	-0.00010099900748145	1.0200799512238e-08	-0.0197010300096931	0.0194991095948412	0.550642870023839	HGDP	q1	AFRICA-EUROPE	even	odd	all
6	0.0683216819516266	0.00466785222469922	0.0487869430205184	0.0878041725303226	0.555310722248538	HGDP	q1	AFRICA-EUROPE	even	odd	all
7	0.160836999463501	0.0258685403964222	0.141683575093971	0.179870044179778	0.58117926264496	HGDP	q1	AFRICA-EUROPE	even	odd	all
