PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
8	0.00525705625426003	2.76366404604545e-05	-0.0143444917852305	0.0248545652750228	0.916218453621325	0.0402182949742874	0.00023031303130313	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
9	0.0394179224010249	0.00155377260641322	0.0198331753919685	0.0589724306547978	0.917772226227738	0.0402182949742874	0.000222490249024903	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
10	0.020290436032996	0.000411701794409104	0.000690640694506629	0.0398746481281411	0.918183928022147	0.0402182949742874	0.000218933893389339	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
11	0.0266246188314436	0.000708870327919663	0.00702821646467093	0.0462005793203044	0.918892798350067	0.0402182949742874	0.000215836583658366	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
12	-0.0146778153294527	0.000215438262845516	-0.0342680268928691	0.00492367114495487	0.919108236612913	0.0402182949742874	0.000213668366836684	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
13	0.0115401961531733	0.000133176127253716	-0.00806169731340511	0.0311332241732782	0.919241412740166	0.0402182949742874	0.000212622262226223	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
14	-0.00448994311993015	2.01595892202081e-05	-0.0240878933103774	0.015111456738738	0.919261572329387	0.0402182949742874	0.000208007800780078	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
15	0.00998300365174384	9.96603619107309e-05	-0.00961894846665921	0.0295772863381136	0.919361232691297	0.0402182949742874	0.000203662366236624	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
16	0.00485651261750179	2.35857148039541e-05	-0.014744960927778	0.0244542548683274	0.919384818406101	0.0402182949742874	0.000202948294829483	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
17	0.00398542674650828	1.58836263517835e-05	-0.0156158630831918	0.0235836545198764	0.919400702032453	0.0402182949742874	0.000201165116511651	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
18	0.000475522163901903	2.26121328361948e-07	-0.0191247260857916	0.0200754050578793	0.919400928153781	0.0402182949742874	0.000198437843784378	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
19	-0.013085930921933	0.000171241588093602	-0.0326776195994993	0.00651581028885197	0.919572169741875	0.0402182949742874	0.000196973697369737	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
20	-0.00663135714899164	4.39748976374826e-05	-0.0262280181627704	0.0129703986815381	0.919616144639513	0.0402182949742874	0.000195962596259626	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
21	0.0132043054813787	0.000174353683245568	-0.00639742020707918	0.032795887733556	0.919790498322758	0.0402182949742874	0.000194418441844184	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
22	0.00700093227347481	4.90130526977812e-05	-0.012600866804003	0.0265973526197855	0.919839511375456	0.0402182949742874	0.000192449244924492	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
23	0.00738937757959041	5.46029010137534e-05	-0.0122124611815957	0.0269855392035263	0.91989411427647	0.0402182949742874	0.000191825182518252	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
24	-0.0108356894660981	0.00011741216620571	-0.0304292968858737	0.00876624231295595	0.920011526442675	0.0402182949742874	0.000191354135413541	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
25	-0.00665421641539955	4.42785961029728e-05	-0.0262508626984372	0.012947542245422	0.920055805038778	0.0402182949742874	0.000190618061806181	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
26	-0.00376168548716007	1.41502777043107e-05	-0.0233600331704195	0.0158395523540562	0.920069955316483	0.0402182949742874	0.00019002500250025	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
27	-0.000194536668061571	3.78445152204979e-08	-0.0197945311949807	0.0194056073263324	0.920069993160998	0.0402182949742874	0.00018968896889689	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
28	0.0122692592136626	0.000150534721652046	-0.00733257411371093	0.0318616671749746	0.92022052788265	0.0402182949742874	0.000188950895089509	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
29	-0.00206336806330661	4.25748776467368e-06	-0.0216625619846685	0.0175374111895828	0.920224785370415	0.0402182949742874	0.000188416841684168	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
30	-0.0136534995777614	0.000186418050719931	-0.0332446729879931	0.00594816220936259	0.920411203421135	0.0402182949742874	0.000187844784478448	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
31	5.0046630418969e-05	2.50466521629288e-09	-0.0195500425486858	0.0196500973574221	0.9204112059258	0.0402182949742874	0.000187483748374837	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
32	0.00560637999792173	3.14314966810969e-05	-0.0139952278759839	0.0252036804825185	0.920442637422481	0.0402182949742874	0.000187276727672767	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
33	-0.0017278452918565	2.98544935259066e-06	-0.0213271930296384	0.0178728299895409	0.920445622871833	0.0402182949742874	0.000187006700670067	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
34	-0.00581899015171659	3.38606463857747e-05	-0.0254161613741927	0.0137826517978799	0.920479483518219	0.0402182949742874	0.000186432643264326	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
35	0.00467241041491194	2.18314190853776e-05	-0.014929026781086	0.0242702577572401	0.920501314937305	0.0402182949742874	0.000186396639663966	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
36	-0.00783747070181268	6.14259470017722e-05	-0.0274333265341863	0.0117644064893157	0.920562740884306	0.0402182949742874	0.000186242624262426	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
37	0.021026321464914	0.000442106194345904	0.00142683948812826	0.0406096555225046	0.921004847078652	0.0402182949742874	0.000186026602660266	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
38	-0.0127536012658497	0.000162654345248284	-0.032345585794102	0.00684818058609689	0.9211675014239	0.0402182949742874	0.000185830583058306	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
39	0.000800420766414689	6.40673403307878e-07	-0.0187999441749336	0.0204001707244808	0.921168142097304	0.0402182949742874	0.000185451545154515	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
40	-0.00360965044214282	1.30295763144619e-05	-0.0232080784866101	0.0159915509526404	0.921181171673618	0.0402182949742874	0.000185342534253425	InUKBB	q1	England-RepublicOfIrelend	even	all	pruneall
1	0.412342917318435	0.170026681462677	0.395942837549793	0.428480033098073	0.170026681462677	0.0406508490779376	0.000586356635663566	InUKBB	q1	England-Scotland	even	all	pruneall
2	-0.097721885624501	0.00954956693000806	-0.117097671921666	-0.0782717338416842	0.179576248392685	0.0406508490779376	0.000515991599159916	InUKBB	q1	England-Scotland	even	all	pruneall
3	0.12765145166514	0.0162948931122175	0.108322401863144	0.146884021167572	0.195871141504903	0.0406508490779376	0.000388008800880088	InUKBB	q1	England-Scotland	even	all	pruneall
4	0.796644982851112	0.634643228701848	0.789370376693683	0.803695905934127	0.830514370206751	0.0406508490779376	0.00032035503550355	InUKBB	q1	England-Scotland	even	all	pruneall
5	0.220456371421085	0.0486010117001514	0.201727959927681	0.23902362980513	0.879115381906902	0.0406508490779376	0.000293103310331033	InUKBB	q1	England-Scotland	even	all	pruneall
6	0.0921701117413973	0.00849532949842166	0.0727013797365111	0.111568628481773	0.887610711405324	0.0406508490779376	0.00025950295029503	InUKBB	q1	England-Scotland	even	all	pruneall
7	0.0579247499855603	0.00335527666088966	0.0383682405655573	0.0774369036133749	0.890965988066214	0.0406508490779376	0.000246301630163016	InUKBB	q1	England-Scotland	even	all	pruneall
8	-0.0118761160599643	0.000141042132669742	-0.0314688609701642	0.00772575228642902	0.891107030198883	0.0406508490779376	0.00023031303130313	InUKBB	q1	England-Scotland	even	all	pruneall
9	-0.0329489643864908	0.00108563425414224	-0.0525151200186343	-0.0133575206980591	0.892192664453026	0.0406508490779376	0.000222490249024903	InUKBB	q1	England-Scotland	even	all	pruneall
10	0.0176871497783262	0.000312835267280944	-0.00191358360463046	0.0372742979229334	0.892505499720306	0.0406508490779376	0.000218933893389339	InUKBB	q1	England-Scotland	even	all	pruneall
11	-0.0299523698063674	0.000897144457017387	-0.04952336619796	-0.010358380883834	0.893402644177324	0.0406508490779376	0.000215836583658366	InUKBB	q1	England-Scotland	even	all	pruneall
12	0.0177655022161294	0.000315613068991298	-0.00183520681434589	0.0373525658648073	0.893718257246315	0.0406508490779376	0.000213668366836684	InUKBB	q1	England-Scotland	even	all	pruneall
13	0.00361962066627083	1.31016537676949e-05	-0.0159815831463706	0.0232180434685191	0.893731358900083	0.0406508490779376	0.000212622262226223	InUKBB	q1	England-Scotland	even	all	pruneall
14	0.00129642218074702	1.68071047073285e-06	-0.0183041129282576	0.0208959612172202	0.893733039610554	0.0406508490779376	0.000208007800780078	InUKBB	q1	England-Scotland	even	all	pruneall
15	0.00201424544610752	4.05718471716488e-06	-0.0175865188603833	0.0216134621627591	0.893737096795271	0.0406508490779376	0.000203662366236624	InUKBB	q1	England-Scotland	even	all	pruneall
16	-0.00156723478297871	2.45622486497833e-06	-0.0211666545896839	0.0180333891671997	0.893739553020136	0.0406508490779376	0.000202948294829483	InUKBB	q1	England-Scotland	even	all	pruneall
17	0.00455512688339848	2.07491809238595e-05	-0.0150462864633077	0.0241530404826088	0.89376030220106	0.0406508490779376	0.000201165116511651	InUKBB	q1	England-Scotland	even	all	pruneall
18	0.00157114803414218	2.46850614518885e-06	-0.018029477178729	0.0211705660969117	0.893762770707205	0.0406508490779376	0.000198437843784378	InUKBB	q1	England-Scotland	even	all	pruneall
19	0.029208255268019	0.000853122175801759	0.0096136889475334	0.0487803992794644	0.894615892883007	0.0406508490779376	0.000196973697369737	InUKBB	q1	England-Scotland	even	all	pruneall
20	-0.0119336202063421	0.000142411291229217	-0.0315263162096831	0.00766824339631556	0.894758304174236	0.0406508490779376	0.000195962596259626	InUKBB	q1	England-Scotland	even	all	pruneall
21	0.0021164062522726	4.47917542465855e-06	-0.0174843890322217	0.0217155754551807	0.89476278334966	0.0406508490779376	0.000194418441844184	InUKBB	q1	England-Scotland	even	all	pruneall
22	-0.00694570281992519	4.82427876627167e-05	-0.0265421594716897	0.0126560901349975	0.894811026137323	0.0406508490779376	0.000192449244924492	InUKBB	q1	England-Scotland	even	all	pruneall
23	-0.0139224912495123	0.000193835762592746	-0.0335134160502394	0.00567912848343499	0.895004861899916	0.0406508490779376	0.000191825182518252	InUKBB	q1	England-Scotland	even	all	pruneall
24	-0.00316410172563815	1.00115397301863e-05	-0.0227627600584308	0.0164369876428282	0.895014873439646	0.0406508490779376	0.000191354135413541	InUKBB	q1	England-Scotland	even	all	pruneall
25	-0.035696042270056	0.00127420743374563	-0.0552574516764223	-0.0161072416178199	0.896289080873392	0.0406508490779376	0.000190618061806181	InUKBB	q1	England-Scotland	even	all	pruneall
26	-0.022449593647758	0.000503984254949454	-0.042031169363446	-0.00285077802675358	0.896793065128341	0.0406508490779376	0.00019002500250025	InUKBB	q1	England-Scotland	even	all	pruneall
27	0.017962538954032	0.000322652805675117	-0.00163810777181787	0.0375493890546171	0.897115717934016	0.0406508490779376	0.00018968896889689	InUKBB	q1	England-Scotland	even	all	pruneall
28	-0.02872446823757	0.000825095075531169	-0.0482973467567654	-0.00912953817993841	0.897940813009548	0.0406508490779376	0.000188950895089509	InUKBB	q1	England-Scotland	even	all	pruneall
29	0.0117373916840617	0.000137766363545082	-0.00786448757251903	0.0313302540453657	0.898078579373093	0.0406508490779376	0.000188416841684168	InUKBB	q1	England-Scotland	even	all	pruneall
30	-0.0448691354252175	0.00201323931380651	-0.0644125585630889	-0.0252913075649717	0.900091818686899	0.0406508490779376	0.000187844784478448	InUKBB	q1	England-Scotland	even	all	pruneall
31	0.00919914264035858	8.46242253176634e-05	-0.0104028030270977	0.0287940209699437	0.900176442912217	0.0406508490779376	0.000187483748374837	InUKBB	q1	England-Scotland	even	all	pruneall
32	0.00766157434158074	5.86997213915684e-05	-0.0119402887025771	0.0272575511483005	0.900235142633608	0.0406508490779376	0.000187276727672767	InUKBB	q1	England-Scotland	even	all	pruneall
33	0.0193903583012436	0.000375985995050607	-0.000209791432616403	0.0389756155279242	0.900611128628659	0.0406508490779376	0.000187006700670067	InUKBB	q1	England-Scotland	even	all	pruneall
34	-0.0151059968637724	0.000228191141248302	-0.0346957941838707	0.00449540413129786	0.900839319769907	0.0406508490779376	0.000186433643364336	InUKBB	q1	England-Scotland	even	all	pruneall
35	0.0143610616578611	0.000206240091940887	-0.00524048342408312	0.0339515750448691	0.901045559861848	0.0406508490779376	0.000186396639663966	InUKBB	q1	England-Scotland	even	all	pruneall
36	0.00446448190458117	1.99315986763327e-05	-0.0151369126403386	0.0240624463426048	0.901065491460524	0.0406508490779376	0.000186242624262426	InUKBB	q1	England-Scotland	even	all	pruneall
37	0.00309179975213636	9.55922570731044e-06	-0.0165092707034013	0.0226904947218194	0.901075050686232	0.0406508490779376	0.000186026602660266	InUKBB	q1	England-Scotland	even	all	pruneall
38	0.000125527203761256	1.57570788841198e-08	-0.0194745907125186	0.0197255486742925	0.901075066443311	0.0406508490779376	0.000185830583058306	InUKBB	q1	England-Scotland	even	all	pruneall
39	-0.0381544069198216	0.00145575876740333	-0.0577113187214955	-0.0185682227740275	0.902530825210714	0.0406508490779376	0.000185451545154515	InUKBB	q1	England-Scotland	even	all	pruneall
40	0.00454588899099065	2.066510671841e-05	-0.0150555224543091	0.024143807786062	0.902551490317432	0.0406508490779376	0.000185342534253425	InUKBB	q1	England-Scotland	even	all	pruneall
1	0.300005086127424	0.0900030517023234	0.282063584041459	0.317736825249714	0.0900030517023234	0.0755315113676569	0.000586356635663566	InUKBB	q1	England-Wales	even	all	pruneall
2	-0.0441887539851645	0.00195264597876139	-0.0637336241251773	-0.0246099987687149	0.0919556976810848	0.0755315113676569	0.000515991599159916	InUKBB	q1	England-Wales	even	all	pruneall
3	0.106437784163636	0.0113290018976647	0.0870192526840093	0.125775462901787	0.103284699578749	0.0755315113676569	0.000388008800880088	InUKBB	q1	England-Wales	even	all	pruneall
4	0.483539646292615	0.233810589536787	0.468378592677616	0.498416022839107	0.337095289115536	0.0755315113676569	0.00032035503550355	InUKBB	q1	England-Wales	even	all	pruneall
5	0.125822030930679	0.0158311834675207	0.106484564708659	0.145064354737224	0.352926472583057	0.0755315113676569	0.000293103310331033	InUKBB	q1	England-Wales	even	all	pruneall
6	0.0862759606042532	0.00744354137818665	0.066788831509181	0.10569729490925	0.360370013961244	0.0755315113676569	0.00025950295029503	InUKBB	q1	England-Wales	even	all	pruneall
7	0.00798836985798677	6.38140529879916e-05	-0.0116135185030249	0.0275841209423466	0.360433828014232	0.0755315113676569	0.000246301630163016	InUKBB	q1	England-Wales	even	all	pruneall
8	-0.0142659853997117	0.000203518339424788	-0.0338565886150898	0.00533557650597142	0.360637346353657	0.0755315113676569	0.00023031303130313	InUKBB	q1	England-Wales	even	all	pruneall
9	0.0250541620728919	0.000627711037174736	0.00545677169124552	0.0446323147818751	0.361265057390831	0.0755315113676569	0.000222490249024903	InUKBB	q1	England-Wales	even	all	pruneall
10	-0.014633855545815	0.000214149728135779	-0.0342241092317371	0.00496763929743191	0.361479207118967	0.0755315113676569	0.000218933893389339	InUKBB	q1	England-Wales	even	all	pruneall
11	0.0205057645876975	0.000420486381326068	0.000906058743646431	0.040089721952423	0.361899693500293	0.0755315113676569	0.000215836583658366	InUKBB	q1	England-Wales	even	all	pruneall
12	0.00862232706658172	7.43445240431077e-05	-0.0109795984680775	0.0282176283399132	0.361974038024336	0.0755315113676569	0.000213668366836684	InUKBB	q1	England-Wales	even	all	pruneall
13	-0.0386921016475144	0.00149707872990159	-0.0582479982374908	-0.0191065214179274	0.363471116754238	0.0755315113676569	0.000212622262226223	InUKBB	q1	England-Wales	even	all	pruneall
14	0.0293087904226358	0.000859005196037986	0.00971430084282674	0.048880780647983	0.364330121950276	0.0755315113676569	0.000208007800780078	InUKBB	q1	England-Wales	even	all	pruneall
15	-0.037978302343613	0.00144235144890288	-0.0575355441878416	-0.0183919228729303	0.365772473399179	0.0755315113676569	0.000203662366236624	InUKBB	q1	England-Wales	even	all	pruneall
16	-0.0294266804455162	0.000865929522042523	-0.0489984898338174	-0.0098322813591147	0.366638402921221	0.0755315113676569	0.000202948294829483	InUKBB	q1	England-Wales	even	all	pruneall
17	-0.000669093725979502	4.47686414145133e-07	-0.0202688979160253	0.0189312245455999	0.366638850607635	0.0755315113676569	0.000201165116511651	InUKBB	q1	England-Wales	even	all	pruneall
18	-0.0333516345300515	0.00111233152582613	-0.0529171129133122	-0.0137605597283676	0.367751182133462	0.0755315113676569	0.000198437843784378	InUKBB	q1	England-Wales	even	all	pruneall
19	-0.0120818047903313	0.000145970006991672	-0.0316743741670007	0.00752004599041786	0.367897152140453	0.0755315113676569	0.000196973697369737	InUKBB	q1	England-Wales	even	all	pruneall
20	0.0105175242273357	0.000110618315872593	-0.00908441847507093	0.0301113869413561	0.368007770456326	0.0755315113676569	0.000195962596259626	InUKBB	q1	England-Wales	even	all	pruneall
21	0.060613344243897	0.00367397750042916	0.0410620570245158	0.0801182317204711	0.371681747956755	0.0755315113676569	0.000194418441844184	InUKBB	q1	England-Wales	even	all	pruneall
22	-0.013874313677136	0.000192496580011563	-0.0334652832131629	0.00572731379649683	0.371874244536766	0.0755315113676569	0.000192449244924492	InUKBB	q1	England-Wales	even	all	pruneall
23	0.0964252770454835	0.00929783405329824	0.0769706771727738	0.115806479497283	0.381172078590065	0.0755315113676569	0.000191825182518252	InUKBB	q1	England-Wales	even	all	pruneall
24	0.0199245329320163	0.000396987012559003	0.000324589689382248	0.0395091737231112	0.381569065602624	0.0755315113676569	0.000191354135413541	InUKBB	q1	England-Wales	even	all	pruneall
25	-0.185899577039299	0.0345586527433904	-0.204753597675671	-0.16690765924908	0.416127718346014	0.0755315113676569	0.000190618061806181	InUKBB	q1	England-Wales	even	all	pruneall
26	-0.131347432917415	0.0172521481339948	-0.150559898673858	-0.112035789968193	0.433379866480009	0.0755315113676569	0.00019002500250025	InUKBB	q1	England-Wales	even	all	pruneall
27	0.0073437979456341	5.39313682662997e-05	-0.0122580364654373	0.0269399902337508	0.433433797848275	0.0755315113676569	0.00018968896889689	InUKBB	q1	England-Wales	even	all	pruneall
28	-0.0985970580055685	0.00972137984735343	-0.117969151532452	-0.0791499460053565	0.443155177695629	0.0755315113676569	0.000188949894989499	InUKBB	q1	England-Wales	even	all	pruneall
29	0.0999972678848766	0.00999945358443977	0.0805550820938603	0.119363391196556	0.453154631280068	0.0755315113676569	0.000188416841684168	InUKBB	q1	England-Wales	even	all	pruneall
30	-0.0643848003326724	0.00414540251387809	-0.0838790194918774	-0.0448413176786425	0.457300033793947	0.0755315113676569	0.000187844784478448	InUKBB	q1	England-Wales	even	all	pruneall
31	-0.0737837758154967	0.00544404557359148	-0.0932489921863942	-0.0542621779938119	0.462744079367538	0.0755315113676569	0.000187483748374837	InUKBB	q1	England-Wales	even	all	pruneall
32	0.0570070678338214	0.00324980578300991	0.0374488410140903	0.0765216369572636	0.465993885150548	0.0755315113676569	0.000187276727672767	InUKBB	q1	England-Wales	even	all	pruneall
33	-0.079383877587016	0.00630180002075034	-0.0988301747989758	-0.0598769719353518	0.472295685171298	0.0755315113676569	0.000187006700670067	InUKBB	q1	England-Wales	even	all	pruneall
34	0.0662773474180152	0.00439268678076829	0.0467379919673043	0.0857660038947848	0.476688371952067	0.0755315113676569	0.000186432643264326	InUKBB	q1	England-Wales	even	all	pruneall
35	0.0430493110560518	0.0018532431824007	0.0234690435172795	0.0625965639860412	0.478541615134467	0.0755315113676569	0.000186396639663966	InUKBB	q1	England-Wales	even	all	pruneall
36	-0.0238273969648211	0.000567744846119166	-0.0434071949974059	-0.0042293021256571	0.479109359980586	0.0755315113676569	0.000186242624262426	InUKBB	q1	England-Wales	even	all	pruneall
37	0.0901459645511839	0.00812629492486331	0.0706707603987081	0.10955246988588	0.48723565490545	0.0755315113676569	0.000186026602660266	InUKBB	q1	England-Wales	even	all	pruneall
38	0.084289311940208	0.0071046881073537	0.0647962903611314	0.103718031828197	0.494340343012803	0.0755315113676569	0.000185830583058306	InUKBB	q1	England-Wales	even	all	pruneall
39	0.160734917715895	0.0258357137731357	0.141580886352319	0.179768641777561	0.520176056785939	0.0755315113676569	0.000185451545154515	InUKBB	q1	England-Wales	even	all	pruneall
40	-0.0754776624122224	0.00569687752321341	-0.0949372852831077	-0.0559603783732952	0.525872934309153	0.0755315113676569	0.000185342534253425	InUKBB	q1	England-Wales	even	all	pruneall
1	0.344302271881429	0.118544054422713	0.326908293010828	0.3614630631165	0.118544054422713	0.117239986131093	0.000586356635663566	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
2	-0.0444924086204426	0.00197957442484843	-0.064036635197981	-0.0249140650364475	0.120523628847562	0.117239986131093	0.000515991599159916	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
3	0.1555440024411	0.0241939366953968	0.136359648463385	0.174611738292497	0.144717565542959	0.117239986131093	0.000388008800880088	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
4	-0.72858107121396	0.530830377331282	-0.737647359883052	-0.719252093729366	0.67554794287424	0.117239986131093	0.00032035503550355	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
5	-0.214559512185764	0.0460357842693931	-0.233178975647201	-0.195782783471133	0.721583727143633	0.117239986131093	0.000293103310331033	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
6	-0.0762850748850057	0.00581941265021092	-0.0957419921490606	-0.0567698868093395	0.727403139793844	0.117239986131093	0.00025950295029503	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
7	-0.0325155793473371	0.00105726290029298	-0.0520824568022834	-0.0129237457470008	0.728460402694137	0.117239986131093	0.000246301630163016	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
8	-0.0114397777505904	0.000130868514982903	-0.0310328895444225	0.00816212236624315	0.72859127120912	0.117239986131093	0.00023031303130313	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
9	-0.0521538911829762	0.00272002836552572	-0.0716806877583354	-0.0325871323966581	0.731311299574646	0.117239986131093	0.000222490249024903	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
10	-0.0214287681384542	0.00045919210393163	-0.041011613043462	-0.0018294665220646	0.731770491678577	0.117239986131093	0.000218933893389339	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
11	-0.0193206544235969	0.000373287687356055	-0.0389059912645441	0.000279521429431915	0.732143779365933	0.117239986131093	0.000215836583658366	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
12	-0.0189900250715165	0.000360621052216823	-0.0385757369598072	0.000610272077429725	0.73250440041815	0.117239986131093	0.000213668366836684	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
13	0.0254300489088487	0.000646687387506438	0.00583288619649808	0.0450076856969431	0.733151087805657	0.117239986131093	0.000212622262226223	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
14	0.00494976184544861	2.45001423266589e-05	-0.0146517296041693	0.0245474503600192	0.733175587947983	0.117239986131093	0.000208007800780078	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
15	-0.00613479855387121	3.76357532965803e-05	-0.0257317745035884	0.0134668907406109	0.73321322370128	0.117239986131093	0.000203662366236624	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
16	0.0127341162573081	0.000162157716854638	-0.00686766784308292	0.0323261179975421	0.733375381418135	0.117239986131093	0.000202948294829483	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
17	-0.00650112845770964	4.22646712236422e-05	-0.0260978730017122	0.0131006108579587	0.733417646089358	0.117239986131093	0.000201165116511651	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
18	0.00778308762858973	6.05764530343065e-05	-0.0118187853181554	0.0273789809928378	0.733478222542393	0.117239986131093	0.000198437843784378	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
19	0.000877120355056101	7.69340117253741e-07	-0.0187232715304467	0.0204768383271521	0.73347899188251	0.117239986131093	0.000196973697369737	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
20	-0.0023726042378127	5.62925086928678e-06	-0.0219716524875885	0.0172282669340145	0.733484621133379	0.117239986131093	0.000195962596259626	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
21	-0.0277942943365262	0.000772522797665453	-0.0473685593631376	-0.00819869073609181	0.734257143931044	0.117239986131093	0.000194418441844184	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
22	0.000786598259241409	6.18736821441615e-07	-0.018813761801818	0.0203863539571831	0.734257762667866	0.117239986131093	0.000192449244924492	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
23	0.00151995137807957	2.31025219172598e-06	-0.0180806572676816	0.0211193922091531	0.734260072920058	0.117239986131093	0.000191825182518252	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
24	-0.0234146549779003	0.00054824606773411	-0.042994993336034	-0.00381633640275175	0.734808318987792	0.117239986131093	0.000191354135413541	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
25	-0.0239724328536453	0.000574677536922533	-0.0435520394352028	-0.0043744182216224	0.735382996524714	0.117239986131093	0.000190618061806181	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
26	-0.0214185544275215	0.0004587544737647	-0.0410014118251456	-0.00181924815516876	0.735841750998479	0.117239986131093	0.00019002500250025	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
27	0.0095029651050223	9.03063457872714e-05	-0.0100989859219145	0.0290976154207624	0.735932057344266	0.117239986131093	0.00018968896889689	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
28	-0.00754022369518339	5.6854973373405e-05	-0.0271362832555251	0.0120616288819559	0.73598891231764	0.117239986131093	0.000188949894989499	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
29	-0.0122549346663106	0.00015018342367554	-0.0318473550109193	0.00734690004340748	0.736139095741315	0.117239986131093	0.000188416841684168	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
30	-0.015207077340379	0.000231255201236269	-0.0347967758231453	0.00439430242656399	0.736370350942551	0.117239986131093	0.000187844784478448	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
31	-0.00259805083355523	6.749868133737e-06	-0.0221969905210144	0.0170028849891104	0.736377100810685	0.117239986131093	0.000187483748374837	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
32	-0.00433893403636621	1.88263485719371e-05	-0.0239369683570585	0.0152624339352002	0.736395927159257	0.117239986131093	0.000187276727672767	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
33	0.033732733421279	0.00113789730407107	0.0141420136085386	0.0532975649955317	0.737533824463328	0.117239986131093	0.000187006700670067	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
34	0.0034850882802034	1.21458403208111e-05	-0.0161160825788772	0.02308358148964	0.737545970303649	0.117239986131093	0.000186433643364336	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
35	-0.00618812849234825	3.82929342378122e-05	-0.0257850710811779	0.0134135684113325	0.737584263237887	0.117239986131093	0.000186396639663966	InUKBB	q1	NorthernIreland-RepublicOfIrelend	even	all	pruneall
