PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
9	0.000780263418550325	6.0881100232784e-07	-0.0188200944033758	0.0203800217445693	0.994623953010179	0.00287863867337672	0.000232594259425943	TestExample	complete	Afr-Eur	even	odd	10000
10	-0.000698583547073438	4.88018972241707e-07	-0.0202983756180272	0.0189017452631634	0.994624441029151	0.00287863867337672	0.000232092209220922	TestExample	complete	Afr-Eur	even	odd	10000
11	-0.00117527800602261	1.38127839144047e-06	-0.0207748694479962	0.0184252164307519	0.994625822307542	0.00287863867337672	0.000230856085608561	TestExample	complete	Afr-Eur	even	odd	10000
12	-0.000852336863173522	7.26478128324479e-07	-0.0204520651959177	0.0187480463412316	0.994626548785671	0.00287863867337672	0.000229447944794479	TestExample	complete	Afr-Eur	even	odd	10000
13	0.000972634992886376	9.4601882938708e-07	-0.0186277901241027	0.0205723128103265	0.9946274948045	0.00287863867337672	0.000228792879287929	TestExample	complete	Afr-Eur	even	odd	10000
14	-0.000294190020936988	8.65477684189056e-08	-0.0198941453105371	0.019305991302335	0.994627581352269	0.00287863867337672	0.000228402840284028	TestExample	complete	Afr-Eur	even	odd	10000
15	-0.000321617099052068	1.03437558402668e-07	-0.0199215615212797	0.0192785744297647	0.994627684789827	0.00287863867337672	0.000227739773977398	TestExample	complete	Afr-Eur	even	odd	10000
16	0.00072554908623316	5.26421476533773e-07	-0.0188747893307408	0.0203253300456446	0.994628211211303	0.00287863867337672	0.000227147714771477	TestExample	complete	Afr-Eur	even	odd	10000
17	-0.000713297600333516	5.08793466641552e-07	-0.0203130836116796	0.0188870364554608	0.99462872000477	0.00287863867337672	0.000227044704470447	TestExample	complete	Afr-Eur	even	odd	10000
18	0.000374299416504695	1.40100053195755e-07	-0.0192259116325769	0.0199742228818446	0.994628860104823	0.00287863867337672	0.000227001700170017	TestExample	complete	Afr-Eur	even	odd	10000
19	0.0012932911584378	1.67260202049339e-06	-0.0183072429066159	0.0208928315565922	0.994630532706844	0.00287863867337672	0.000226791679167917	TestExample	complete	Afr-Eur	even	odd	10000
20	0.00123715753532127	1.53055876720221e-06	-0.0183633577483775	0.020836722280807	0.994632063265611	0.00287863867337672	0.000226183618361836	TestExample	complete	Afr-Eur	even	odd	10000
21	0.00110491401135083	1.22083497247939e-06	-0.0184955565377979	0.0207045356279385	0.994633284100583	0.00287863867337672	0.000225567556755676	TestExample	complete	Afr-Eur	even	odd	10000
22	-0.00116557120130937	1.35855622532178e-06	-0.0207651668174453	0.0184349199516727	0.994634642656809	0.00287863867337672	0.000225296529652965	TestExample	complete	Afr-Eur	even	odd	10000
23	0.000534993713208185	2.86218273172281e-07	-0.0190652762057696	0.0201348525829977	0.994634928875082	0.00287863867337672	0.000224704470447045	TestExample	complete	Afr-Eur	even	odd	10000
24	0.001127200437432	1.2705808261469e-06	-0.0184732776986518	0.0207268125177894	0.994636199455908	0.00287863867337672	0.000224583458345835	TestExample	complete	Afr-Eur	even	odd	10000
25	0.000406236341719171	1.65027965333375e-07	-0.0191939864879325	0.0200061470496868	0.994636364483873	0.00287863867337672	0.000224147414741474	TestExample	complete	Afr-Eur	even	odd	10000
26	0.000333110786878446	1.10962796334777e-07	-0.019267085009945	0.0199330506462223	0.99463647544667	0.00287863867337672	0.000224121412141214	TestExample	complete	Afr-Eur	even	odd	10000
27	-0.000179723735205968	3.23006209963848e-08	-0.0197797240613204	0.0194204146772306	0.994636507747291	0.00287863867337672	0.000223839383938394	TestExample	complete	Afr-Eur	even	odd	10000
28	0.000554693555126113	3.07684940098446e-07	-0.0190455835112037	0.0201545444363905	0.994636815432231	0.00287863867337672	0.000223754375437544	TestExample	complete	Afr-Eur	even	odd	10000
29	0.000734278316396053	5.39164645929423e-07	-0.0188660632043465	0.0203340556726968	0.994637354596877	0.00287863867337672	0.000223367336733673	TestExample	complete	Afr-Eur	even	odd	10000
30	-0.00127949865118789	1.63711679839164e-06	-0.0208790450431291	0.0183210308105703	0.994638991713675	0.00287863867337672	0.000223120312031203	TestExample	complete	Afr-Eur	even	odd	10000
31	0.000504622191264599	2.54643555916685e-07	-0.0190956366787443	0.0201044933472808	0.994639246357231	0.00287863867337672	0.000223029302930293	TestExample	complete	Afr-Eur	even	odd	10000
32	8.10271519138579e-05	6.5653993472714e-09	-0.0195190738491928	0.0196810658977949	0.99463925292263	0.00287863867337672	0.000222707270727073	TestExample	complete	Afr-Eur	even	odd	10000
33	0.000158711173366174	2.51892365512676e-08	-0.0194414193061578	0.0197587197110534	0.994639278111867	0.00287863867337672	0.000222519251925192	TestExample	complete	Afr-Eur	even	odd	10000
34	6.24958401061687e-05	3.9057300305758e-09	-0.0195375980940707	0.0196625417571364	0.994639282017597	0.00287863867337672	0.000222206220622062	TestExample	complete	Afr-Eur	even	odd	10000
35	0.000437050270131312	1.91012938621853e-07	-0.0191631838879657	0.0200369486314303	0.994639473030536	0.00287863867337672	0.000221751175117512	TestExample	complete	Afr-Eur	even	odd	10000
36	3.62511333089877e-05	1.314144666186e-09	-0.0195638327694051	0.0196363071833535	0.99463947434468	0.00287863867337672	0.000221619161916192	TestExample	complete	Afr-Eur	even	odd	10000
37	0.000215770663164061	4.65569790822586e-08	-0.0193843813178394	0.0198157568620751	0.994639520901659	0.00287863867337672	0.000221468146814681	TestExample	complete	Afr-Eur	even	odd	10000
38	-6.54443062006058e-05	4.28295721407865e-09	-0.0196654890831492	0.0195346507532763	0.994639525184617	0.00287863867337672	0.000221419141914191	TestExample	complete	Afr-Eur	even	odd	10000
39	0.00117779275630155	1.38719577679641e-06	-0.0184227025306057	0.0207773831162692	0.994640912380394	0.00287863867337672	0.000221029102910291	TestExample	complete	Afr-Eur	even	odd	10000
40	-8.03290584548876e-05	6.45275763224875e-09	-0.0196803680747244	0.0195197716766773	0.994640918833151	0.00287863867337672	0.000220712071207121	TestExample	complete	Afr-Eur	even	odd	10000
1	0.99810234744719	0.996208295979591	0.998026546906391	0.998175239140273	0.996208295979591	0.00114552301453071	0.0765785578557856	TestExample	complete	Afr-Eur	even	odd	31623
2	-0.013313506398235	0.000177249452615844	-0.0329049899861187	0.00628820448354442	0.996385545432207	0.00114552301453071	0.00095026202620262	TestExample	complete	Afr-Eur	even	odd	31623
3	-9.82406637881121e-05	9.65122802152888e-09	-0.0196982727364201	0.0195018668896492	0.996385555083435	0.00114552301453071	0.000564482448244825	TestExample	complete	Afr-Eur	even	odd	31623
4	0.00208779204706911	4.35887563180501e-06	-0.0175129946020378	0.0216869745993216	0.996389913959067	0.00114552301453071	0.000382473247324732	TestExample	complete	Afr-Eur	even	odd	31623
5	0.000525717434669961	2.76378821115964e-07	-0.0190745491134901	0.0201255800608369	0.996390190337888	0.00114552301453071	0.000312089208920892	TestExample	complete	Afr-Eur	even	odd	31623
6	0.000623560310164417	3.88827460412344e-07	-0.0189767416223913	0.0202233831456267	0.996390579165348	0.00114552301453071	0.00029029402940294	TestExample	complete	Afr-Eur	even	odd	31623
7	-0.00105609190040581	1.11533010210275e-06	-0.0206557343396723	0.018544361960281	0.996391694495451	0.00114552301453071	0.000264316431643164	TestExample	complete	Afr-Eur	even	odd	31623
8	-0.000383018779471884	1.46703385428132e-07	-0.0199829387657828	0.0192171954898866	0.996391841198836	0.00114552301453071	0.000244133413341334	TestExample	complete	Afr-Eur	even	odd	31623
9	4.64228428120383e-05	2.15508033475122e-09	-0.0195536649510178	0.0196464749687886	0.996391843353916	0.00114552301453071	0.000232594259425943	TestExample	complete	Afr-Eur	even	odd	31623
10	-0.000529883528181304	2.80776553437866e-07	-0.020129744467729	0.0190703845342726	0.99639212413047	0.00114552301453071	0.000232092209220922	TestExample	complete	Afr-Eur	even	odd	31623
11	-0.00077545438847385	6.01329508603353e-07	-0.0203752147085212	0.0188249017325869	0.996392725459978	0.00114552301453071	0.000230856085608561	TestExample	complete	Afr-Eur	even	odd	31623
12	-0.000854445730685153	7.30077506686085e-07	-0.0204541731827618	0.0187459382133456	0.996393455537485	0.00114552301453071	0.000229447944794479	TestExample	complete	Afr-Eur	even	odd	31623
13	0.000536250518448742	2.87564618536545e-07	-0.019064019856968	0.0201361088790426	0.996393743102104	0.00114552301453071	0.000228792879287929	TestExample	complete	Afr-Eur	even	odd	31623
14	-0.000353685424114415	1.25093379230994e-07	-0.019953617102598	0.0192465179998613	0.996393868195483	0.00114552301453071	0.000228402840284028	TestExample	complete	Afr-Eur	even	odd	31623
15	-0.000574032942830707	3.29513819454882e-07	-0.0201738759669467	0.0190262511252811	0.996394197709302	0.00114552301453071	0.000227739773977398	TestExample	complete	Afr-Eur	even	odd	31623
16	-3.46968169547982e-06	1.20386910679477e-11	-0.0196035383506639	0.0195966016531178	0.996394197721341	0.00114552301453071	0.000227147714771477	TestExample	complete	Afr-Eur	even	odd	31623
17	-0.00126911383129864	1.61064991679351e-06	-0.0208686647312348	0.0183314121595716	0.996395808371258	0.00114552301453071	0.000227044704470447	TestExample	complete	Afr-Eur	even	odd	31623
18	0.000480821077614063	2.31188908677949e-07	-0.0191194291084365	0.0200807018366609	0.996396039560166	0.00114552301453071	0.000227001700170017	TestExample	complete	Afr-Eur	even	odd	31623
