#FID	IID	POP
1806629	1806629	Afr
1558720	1558720	Afr
5622700	5622700	Afr
2801327	2801327	Afr
3447641	3447641	Afr
1547274	1547274	Afr
4932677	4932677	Afr
3209418	3209418	Afr
2368740	2368740	Afr
1790596	1790596	Afr
3801058	3801058	Afr
5749149	5749149	Afr
2841485	2841485	Afr
1399390	1399390	Afr
4957021	4957021	Afr
4640480	4640480	Afr
2469372	2469372	Afr
4697042	4697042	Afr
1227487	1227487	Afr
1785651	1785651	Afr
1320197	1320197	Afr
1746717	1746717	Afr
3864538	3864538	Afr
2557970	2557970	Afr
4916663	4916663	Afr
5066500	5066500	Afr
5027077	5027077	Afr
3542759	3542759	Afr
2085841	2085841	Afr
4329851	4329851	Afr
5393280	5393280	Afr
3441303	3441303	Afr
1488146	1488146	Afr
4761764	4761764	Afr
3860874	3860874	Afr
5361020	5361020	Afr
2536728	2536728	Afr
5454919	5454919	Afr
4295852	4295852	Afr
1247515	1247515	Afr
1004719	1004719	Afr
3312111	3312111	Afr
3282170	3282170	Afr
1229944	1229944	Afr
3602207	3602207	Afr
3101347	3101347	Afr
4571285	4571285	Afr
5475914	5475914	Afr
5206340	5206340	Afr
5043076	5043076	Afr
2868909	2868909	Afr
1983234	1983234	Afr
3689598	3689598	Afr
4097855	4097855	Afr
4233378	4233378	Afr
2143272	2143272	Afr
1986917	1986917	Afr
5038845	5038845	Afr
3739200	3739200	Afr
1197768	1197768	Afr
2970625	2970625	Afr
2281546	2281546	Afr
4171589	4171589	Afr
3408803	3408803	Afr
3850588	3850588	Afr
5914534	5914534	Afr
4407409	4407409	Afr
4505538	4505538	Afr
5488466	5488466	Afr
5564200	5564200	Afr
6010979	6010979	Afr
5203896	5203896	Afr
2096981	2096981	Afr
3909517	3909517	Afr
4708611	4708611	Afr
2424590	2424590	Afr
5254927	5254927	Afr
4478925	4478925	Afr
5469321	5469321	Afr
5517839	5517839	Afr
1965551	1965551	Afr
6000803	6000803	Afr
3569883	3569883	Afr
2230721	2230721	Afr
3561638	3561638	Afr
3826055	3826055	Afr
3581705	3581705	Afr
2272484	2272484	Afr
2564884	2564884	Afr
2328655	2328655	Afr
4040535	4040535	Afr
5848171	5848171	Afr
1188192	1188192	Afr
1724218	1724218	Afr
5214848	5214848	Afr
3147465	3147465	Afr
4710794	4710794	Afr
4946994	4946994	Afr
5074584	5074584	Afr
3072107	3072107	Afr
1259465	1259465	Afr
5431348	5431348	Afr
3711917	3711917	Afr
4304692	4304692	Afr
5830046	5830046	Afr
1339560	1339560	Afr
1271757	1271757	Afr
3335046	3335046	Afr
2581212	2581212	Afr
5322563	5322563	Afr
4618471	4618471	Afr
4433943	4433943	Afr
4273345	4273345	Afr
5748827	5748827	Afr
5072396	5072396	Afr
3191945	3191945	Afr
2404540	2404540	Afr
5289646	5289646	Afr
2854239	2854239	Afr
1679701	1679701	Afr
5886647	5886647	Afr
3584280	3584280	Afr
4968081	4968081	Afr
5447887	5447887	Afr
1893847	1893847	Afr
3534054	3534054	Afr
5620215	5620215	Afr
1458875	1458875	Afr
3653455	3653455	Afr
2734910	2734910	Afr
4755143	4755143	Afr
4880098	4880098	Afr
1181952	1181952	Afr
1514409	1514409	Afr
3842474	3842474	Afr
5924267	5924267	Afr
4824188	4824188	Afr
1359429	1359429	Afr
