#FID	IID	POP
4677468	4677468	Afr
4942462	4942462	Afr
4904844	4904844	Afr
3683642	3683642	Afr
4245039	4245039	Afr
4517254	4517254	Afr
4676859	4676859	Afr
5120032	5120032	Afr
2437878	2437878	Afr
5984855	5984855	Afr
4267595	4267595	Afr
4536022	4536022	Afr
2467119	2467119	Afr
2164841	2164841	Afr
4151305	4151305	Afr
4141244	4141244	Afr
4274447	4274447	Afr
1963649	1963649	Afr
1167207	1167207	Afr
2524601	2524601	Afr
5400564	5400564	Afr
5759398	5759398	Afr
1061739	1061739	Afr
2404441	2404441	Afr
1349899	1349899	Afr
5564200	5564200	Afr
1127944	1127944	Afr
5132124	5132124	Afr
4793097	4793097	Afr
1658498	1658498	Afr
4064724	4064724	Afr
5204252	5204252	Afr
3984500	3984500	Afr
4755143	4755143	Afr
4415431	4415431	Afr
5301472	5301472	Afr
3462429	3462429	Afr
4048937	4048937	Afr
2279764	2279764	Afr
5246162	5246162	Afr
5358420	5358420	Afr
1841628	1841628	Afr
5011394	5011394	Afr
4438796	4438796	Afr
2584752	2584752	Afr
4952479	4952479	Afr
5482269	5482269	Afr
1134521	1134521	Afr
3455226	3455226	Afr
1327446	1327446	Afr
2915210	2915210	Afr
5617384	5617384	Afr
2113709	2113709	Afr
3634727	3634727	Afr
3660511	3660511	Afr
3517799	3517799	Afr
4932743	4932743	Afr
2890729	2890729	Afr
3428686	3428686	Afr
1330082	1330082	Afr
2492554	2492554	Afr
3320911	3320911	Afr
2216740	2216740	Afr
5286621	5286621	Afr
4504864	4504864	Afr
3565059	3565059	Afr
1404856	1404856	Afr
1596553	1596553	Afr
1443095	1443095	Afr
3837391	3837391	Afr
5622655	5622655	Afr
4455256	4455256	Afr
5239297	5239297	Afr
5962249	5962249	Afr
4244535	4244535	Afr
1436309	1436309	Afr
3465927	3465927	Afr
3093810	3093810	Afr
3862253	3862253	Afr
2583795	2583795	Afr
4905711	4905711	Afr
3182087	3182087	Afr
4960098	4960098	Afr
5538831	5538831	Afr
2557970	2557970	Afr
1783610	1783610	Afr
3852604	3852604	Afr
2266569	2266569	Afr
1080681	1080681	Afr
5341991	5341991	Afr
3040673	3040673	Afr
5469929	5469929	Afr
1663374	1663374	Afr
1611039	1611039	Afr
4505538	4505538	Afr
3032718	3032718	Afr
2130729	2130729	Afr
3238897	3238897	Afr
3657029	3657029	Afr
3125613	3125613	Afr
3538848	3538848	Afr
2719924	2719924	Afr
4130367	4130367	Afr
2020854	2020854	Afr
2437543	2437543	Afr
3400144	3400144	Afr
2072204	2072204	Afr
4800080	4800080	Afr
1671553	1671553	Afr
3128933	3128933	Afr
3380888	3380888	Afr
1975633	1975633	Afr
5962823	5962823	Afr
2748222	2748222	Afr
3833733	3833733	Afr
2890270	2890270	Afr
4125210	4125210	Afr
4541947	4541947	Afr
3047016	3047016	Afr
5814293	5814293	Afr
3514705	3514705	Afr
4466026	4466026	Afr
2782608	2782608	Afr
4910561	4910561	Afr
2602099	2602099	Afr
1806629	1806629	Afr
2997890	2997890	Afr
2228912	2228912	Afr
2570640	2570640	Afr
4313518	4313518	Afr
4304786	4304786	Afr
3612549	3612549	Afr
5223305	5223305	Afr
5992025	5992025	Afr
4225516	4225516	Afr
3674829	3674829	Afr
5586753	5586753	Afr
3410088	3410088	Afr
1522908	1522908	Afr
5935711	5935711	Afr
1503192	1503192	Afr
1387390	1387390	Afr
5393754	5393754	Afr
4051708	4051708	Afr
3746024	3746024	Afr
4318077	4318077	Afr
4762669	4762669	Afr
2750295	2750295	Afr
2449215	2449215	Afr
1440190	1440190	Afr
5429051	5429051	Afr
2949458	2949458	Afr
2726666	2726666	Afr
5154703	5154703	Afr
2406228	2406228	Afr
1638535	1638535	Afr
3261494	3261494	Afr
1549423	1549423	Afr
2309687	2309687	Afr
4868987	4868987	Afr
1679611	1679611	Afr
3926472	3926472	Afr
4146621	4146621	Afr
4324937	4324937	Afr
3838449	3838449	Afr
2432367	2432367	Afr
1356694	1356694	Afr
3523574	3523574	Afr
2378774	2378774	Afr
2193698	2193698	Afr
1635004	1635004	Afr
4143811	4143811	Afr
2673611	2673611	Afr
1197616	1197616	Afr
3033147	3033147	Afr
5825132	5825132	Afr
4820868	4820868	Afr
2165777	2165777	Afr
