#FID	IID	POP
5492763	5492763	Europe
1038253	1038253	Europe
4340127	4340127	Europe
4983959	4983959	Europe
2453532	2453532	Europe
4808961	4808961	Europe
1769633	1769633	Europe
1214298	1214298	Europe
2873857	2873857	Europe
4774125	4774125	Europe
4474501	4474501	Europe
4623663	4623663	Europe
4141607	4141607	Europe
3713934	3713934	Europe
1450202	1450202	Europe
3373980	3373980	Europe
2843056	2843056	Europe
3876742	3876742	Europe
3849656	3849656	Europe
1100225	1100225	Europe
4434273	4434273	Europe
2599319	2599319	Europe
1694702	1694702	Europe
4325957	4325957	Europe
2772095	2772095	Europe
1664824	1664824	Europe
4680232	4680232	Europe
2894675	2894675	Europe
2373360	2373360	Europe
1098569	1098569	Asia
3368216	3368216	Europe
4585182	4585182	Europe
3668402	3668402	Europe
3317738	3317738	Europe
3496827	3496827	Europe
3562972	3562972	Europe
3920283	3920283	Europe
4470774	4470774	Europe
4069821	4069821	Europe
2543349	2543349	Europe
2754610	2754610	Europe
5906374	5906374	Europe
1091115	1091115	Europe
1716966	1716966	Europe
2682666	2682666	Europe
4440839	4440839	Europe
5212523	5212523	Europe
3640132	3640132	Europe
5245825	5245825	Europe
4249949	4249949	Europe
2722158	2722158	Europe
4307464	4307464	Europe
1589460	1589460	Europe
1057393	1057393	Europe
2564202	2564202	Europe
4275949	4275949	Europe
4727143	4727143	Europe
4354098	4354098	Europe
1573212	1573212	Europe
4804401	4804401	Asia
4874971	4874971	Europe
5768016	5768016	Europe
2864154	2864154	Europe
4028936	4028936	Europe
3983457	3983457	Europe
2782798	2782798	Europe
5876806	5876806	Europe
5928624	5928624	Europe
4950679	4950679	Europe
2792132	2792132	Europe
5663927	5663927	Europe
5400957	5400957	Europe
4046624	4046624	Europe
4856049	4856049	Europe
3465418	3465418	Europe
3458826	3458826	Europe
2115191	2115191	Europe
2342909	2342909	Europe
3114708	3114708	Europe
2481504	2481504	Europe
1173455	1173455	Europe
4126887	4126887	Mixed
3546751	3546751	Europe
5507519	5507519	Europe
1518117	1518117	Europe
1850287	1850287	Europe
4228486	4228486	Europe
4644495	4644495	Europe
4354348	4354348	Europe
1758188	1758188	Europe
2181229	2181229	Europe
2873062	2873062	Europe
3032071	3032071	Europe
3208980	3208980	Europe
2839016	2839016	Europe
1299616	1299616	Europe
2129777	2129777	Europe
4181606	4181606	Europe
1448453	1448453	Mixed
4646451	4646451	Europe
5571217	5571217	Europe
1881469	1881469	Europe
5145246	5145246	Europe
1560022	1560022	Europe
5025717	5025717	Europe
4522825	4522825	Europe
3367914	3367914	Europe
2008171	2008171	Europe
2688569	2688569	Europe
4140586	4140586	Europe
3759324	3759324	Europe
4638802	4638802	Europe
1334219	1334219	Europe
3109312	3109312	Europe
4059103	4059103	Europe
5840148	5840148	Europe
4168633	4168633	Europe
6003362	6003362	Europe
3734270	3734270	Europe
2188228	2188228	Europe
5511417	5511417	Europe
5457817	5457817	Europe
5592786	5592786	Europe
3569069	3569069	Europe
4814279	4814279	Europe
4780256	4780256	Europe
2443015	2443015	Europe
4753212	4753212	Europe
5711443	5711443	Europe
2022030	2022030	Europe
4845894	4845894	Europe
1431881	1431881	Europe
1617111	1617111	Europe
3733927	3733927	Europe
1507594	1507594	Europe
2095124	2095124	Europe
4862733	4862733	Europe
2002405	2002405	Europe
3586151	3586151	Europe
1092490	1092490	Europe
3700096	3700096	Europe
1253207	1253207	Europe
5033472	5033472	Europe
3402728	3402728	Europe
4066734	4066734	Europe
4969980	4969980	Europe
4647478	4647478	Europe
2630009	2630009	Europe
4653999	4653999	Europe
4744359	4744359	Europe
4236780	4236780	Europe
6002569	6002569	Europe
3194479	3194479	Europe
4642908	4642908	Europe
2684901	2684901	Europe
1291802	1291802	Europe
3886166	3886166	Europe
1313067	1313067	Europe
5868951	5868951	Europe
3044876	3044876	Europe
4885312	4885312	Europe
1394157	1394157	Europe
1566830	1566830	Europe
1068498	1068498	Europe
5270826	5270826	Europe
1440268	1440268	Europe
4259408	4259408	Europe
2635135	2635135	Europe
3272521	3272521	Europe
5788863	5788863	Europe
3381612	3381612	Europe
1731406	1731406	Europe
2826297	2826297	Europe
3317377	3317377	Europe
3839240	3839240	Europe
4118770	4118770	Europe
3271558	3271558	Europe
5836446	5836446	Europe
2297704	2297704	Europe
1757871	1757871	Europe
1709567	1709567	Europe
4155113	4155113	Europe
3883802	3883802	Asia
1043647	1043647	Europe
2507067	2507067	Europe
2201995	2201995	Europe
1115532	1115532	Europe
4114967	4114967	Europe
4168934	4168934	Europe
4037584	4037584	Europe
2849058	2849058	Europe
3110923	3110923	Europe
5664325	5664325	Europe
5941674	5941674	Europe
2236908	2236908	Europe
4860429	4860429	Europe
